arm,n_train,n_distinct_records,repeat,threshold,test_fp,test_pct_mean
S2_new_records,96,96,93,0.615287070133469,0.0,0.4869791666666667
S2_new_records,96,96,94,0.6235624765767084,0.0,0.48263888888888884
S2_new_records,96,96,95,0.6093<user>83238,0.0,0.48394097222222215
S2_new_records,96,96,96,0.6159040095935681,0.0,0.4752604166666667
S2_new_records,96,96,97,0.6132528039148143,0.0,0.48394097222222215
S2_new_records,96,96,98,0.6212880488048661,0.0,0.4830729166666667
S2_new_records,96,96,99,0.6157519688713871,0.0,0.47829861111111116
S2_new_records,96,96,100,0.6173269284494936,0.0,0.4921875
S2_new_records,96,96,101,0.610767080317378,0.0,0.48654513888888884
S2_new_records,96,96,102,0.6238050540054161,0.0,0.47222222222222215
S2_new_records,96,96,103,0.6123334592148629,0.0,0.48046875
S2_new_records,96,96,104,0.6118466467399674,0.0,0.4813368055555556
S2_new_records,96,96,105,0.6151661823858665,0.0,0.49001736111111116
S2_new_records,96,96,106,0.6056150958901875,0.0,0.4813368055555555
S2_new_records,96,96,107,0.6270472606638832,0.0,0.4822048611111111
S2_new_records,96,96,108,0.6152123154585799,0.0,0.48220486111111116
S2_new_records,96,96,109,0.6237635726390661,0.0,0.4817708333333333
S2_new_records,96,96,110,0.6238756925844311,0.0,0.48611111111111116
S2_new_records,96,96,111,0.6172142042658849,0.0,0.47265625
S2_new_records,96,96,112,0.6228630182850653,0.0,0.4835069444444445
S2_new_records,96,96,113,0.6199592417831591,0.0,0.48394097222222227
S2_new_records,96,96,114,0.6171512952101141,0.0,0.48046875
S2_new_records,96,96,115,0.6261343094177031,0.0,0.4765625
S2_new_records,96,96,116,0.6156183331842857,0.0,0.4904513888888889
S2_new_records,96,96,117,0.6162645215914786,0.0,0.4817708333333333
S2_new_records,96,96,118,0.6197195997530697,0.0,0.48046875
S2_new_records,96,96,119,0.6072395041208497,0.0,0.4908854166666667
S2_new_records,96,96,120,0.613980884481309,0.0,0.4947916666666667
S2_new_records,96,96,121,0.6178487465923107,0.0,0.4717881944444445
S2_new_records,96,96,122,0.6129823233679031,0.0,0.4913194444444444
S2_new_records,96,96,123,0.6199803531902535,0.0,0.48394097222222227
S2_new_records,96,96,124,0.6191312557783036,0.0,0.47265625
S2_new_records,96,96,125,0.6101029554871035,0.0,0.47309027777777785
S2_new_records,96,96,126,0.6094883073189822,0.0,0.4891493055555556
S2_new_records,96,96,127,0.6125304789792956,0.0,0.48784722222222227
S2_new_records,96,96,128,0.6210416653477429,0.0,0.4835069444444444
S2_new_records,96,96,129,0.619202577618799,0.0,0.48871527777777785
S2_new_records,96,96,130,0.6145678928673141,0.0,0.48003472222222227
S2_new_records,96,96,131,0.611404227760622,0.0,0.4921875
S2_new_records,96,96,132,0.6176496976264698,0.0,0.48828125
S2_new_records,96,96,133,0.623208632078519,0.0,0.4756944444444445
S2_new_records,96,96,134,0.617594209561505,0.0,0.48784722222222215
S2_new_records,96,96,135,0.6193448154844295,0.0,0.4865451388888889
S2_new_records,96,96,136,0.6186149442900505,0.0,0.4852430555555555
S2_new_records,96,96,137,0.611015379827937,0.0,0.4670138888888889
S2_new_records,96,96,138,0.6171546894645075,0.0,0.48871527777777773
S2_new_records,96,96,139,0.616139372047614,0.0,0.4756944444444445
S2_new_records,96,96,140,0.6118589075881288,0.0,0.48046875
S2_new_records,96,96,141,0.6234621880670863,0.0,0.47309027777777785
S2_new_records,96,96,142,0.6212092218445513,0.0,0.4874131944444444
S2_new_records,96,96,143,0.6114401857027804,0.0,0.4895833333333333
S2_new_records,96,96,144,0.6107081380484181,0.0,0.4891493055555555
S2_new_records,96,96,145,0.6179287142608223,0.0,0.50390625
S2_new_records,96,96,146,0.6172656697174342,0.0,0.48003472222222215
S2_new_records,96,96,147,0.6105550032351797,0.0,0.49175347222222215
S2_new_records,96,96,148,0.6147340110692693,0.0,0.4700520833333333
S2_new_records,96,96,149,0.6013308900868861,0.0,0.49956597222222215
