cfg,val_fp,val_pct_mean,test_fp,test_pct_mean,test_pct_max,test_pct_q90,n_tied_at_min,seconds,design,method,replicate,fit_files,val_files,test_files,test_windows
"(100, 0.5)",0.0,0.5675413022351798,0.14285714285714285,0.6851311953352769,0.9795918367346939,0.9673469387755103,1,1.0501120000003539,A,forest,114,7,3,2,14
"(200, 0.5)",0.0,0.6326530612244898,0.0,0.6793002915451894,0.9795918367346939,0.9387755102040817,2,1.063681500000257,A,forest,115,7,3,2,14
"(200, 0.5)",0.0,0.39650145772594747,0.0,0.6239067055393586,0.9795918367346939,0.9,6,1.06117359999962,A,forest,116,7,3,2,14
"(200, 0.5)",0.0,0.4742468415937804,0.0,0.6239067055393586,0.9795918367346939,0.9122448979591837,6,1.0512547999996968,A,forest,117,7,3,2,14
"(200, 0.5)",0.0,0.43245869776482015,0.07142857142857142,0.6151603498542274,1.0,0.9183673469387755,6,1.0230470999999852,A,forest,118,7,3,2,14
"(100, 0.8)",0.0,0.5344995140913508,0.07142857142857142,0.6720116618075803,1.0,0.9795918367346939,1,1.0669505000000754,A,forest,119,7,3,2,14
"(200, 0.5)",0.0,0.3760932944606414,0.07142857142857142,0.6107871720116618,0.9795918367346939,0.9183673469387755,6,1.084107099999983,A,forest,120,7,3,2,14
"(200, 0.5)",0.0,0.5082604470359573,0.07142857142857142,0.6486880466472302,1.0,0.9469387755102041,5,1.0471499000000222,A,forest,121,7,3,2,14
"(100, 1.0)",0.047619047619047616,0.6588921282798833,0.07142857142857142,0.7099125364431487,1.0,0.9591836734693877,1,1.0257830000000467,A,forest,122,7,3,2,14
"(200, 0.5)",0.14285714285714285,0.532555879494655,0.07142857142857142,0.651603498542274,1.0,0.9469387755102041,2,1.075282000000243,A,forest,123,7,3,2,14
"(100, 0.5)",0.0,0.5694849368318755,0.07142857142857142,0.6588921282798832,1.0,0.9591836734693877,1,1.043659999999818,A,forest,124,7,3,2,14
"(200, 0.5)",0.0,0.5558794946550047,0.0,0.6472303206997084,0.9591836734693877,0.8510204081632653,2,1.0577252000002773,A,forest,125,7,3,2,14
"(200, 0.5)",0.0,0.4246841593780369,0.07142857142857142,0.6137026239067056,0.9795918367346939,0.9469387755102041,6,1.0684870999998566,A,forest,126,7,3,2,14
"(100, 0.5)",0.047619047619047616,0.5383867832847423,0.14285714285714285,0.6253644314868805,1.0,0.9734693877551021,1,1.0514514000001327,A,forest,127,7,3,2,14
"(200, 0.5)",0.0,0.4557823129251701,0.07142857142857142,0.6253644314868804,1.0,0.9387755102040817,2,1.0481597000002694,A,forest,128,7,3,2,14
"(200, 0.5)",0.0,0.6647230320699707,0.0,0.6938775510204079,0.9795918367346939,0.9530612244897959,6,1.0562174000001505,A,forest,129,7,3,2,14
"(200, 0.5)",0.0,0.5918367346938774,0.07142857142857142,0.6603498542274052,0.9795918367346939,0.9326530612244899,6,1.0391300000001138,A,forest,130,7,3,2,14
"(200, 0.5)",0.0,0.3663751214771623,0.0,0.6005830903790088,0.9591836734693877,0.8979591836734694,6,1.0385358999997152,A,forest,131,7,3,2,14
"(200, 0.8)",0.047619047619047616,0.4752186588921282,0.07142857142857142,0.6559766763848397,1.0,0.9734693877551021,3,1.045306299999993,A,forest,132,7,3,2,14
"(200, 0.5)",0.0,0.5937803692905732,0.0,0.6486880466472302,0.9591836734693877,0.8979591836734694,6,1.0526785000001837,A,forest,133,7,3,2,14
"(200, 0.5)",0.0,0.4412050534499514,0.0,0.5932944606413993,0.9795918367346939,0.8775510204081632,6,1.0542237999998179,A,forest,134,7,3,2,14
"(200, 0.5)",0.047619047619047616,0.54421768707483,0.07142857142857142,0.6355685131195336,1.0,0.9204081632653062,2,1.0537435999999616,A,forest,135,7,3,2,14
"(200, 0.5)",0.0,0.5442176870748299,0.0,0.650145772594752,0.9387755102040817,0.9183673469387755,6,1.0559463999998115,A,forest,136,7,3,2,14
"(200, 0.5)",0.0,0.6588921282798834,0.0,0.705539358600583,0.9795918367346939,0.9734693877551021,2,1.0513278999997056,A,forest,137,7,3,2,14
"(200, 0.5)",0.0,0.5267249757045677,0.07142857142857142,0.6268221574344023,0.9795918367346939,0.8938775510204082,5,1.0617119000003186,A,forest,138,7,3,2,14
"(200, 0.5)",0.0,0.5471331389698736,0.07142857142857142,0.6676384839650147,1.0,0.9469387755102041,6,1.014198899999883,A,forest,139,7,3,2,14
"(200, 0.8)",0.09523809523809523,0.5636540330417882,0.07142857142857142,0.6778425655976675,1.0,0.9795918367346939,4,1.0295304000001124,A,forest,140,7,3,2,14
"(200, 0.5)",0.0,0.599611273080661,0.0,0.6559766763848396,0.9591836734693877,0.8571428571428571,6,1.0464430000001812,A,forest,141,7,3,2,14
"(200, 0.5)",0.0,0.49271137026239065,0.07142857142857142,0.6413994169096211,0.9795918367346939,0.9591836734693877,6,1.0346700000000055,A,forest,142,7,3,2,14
"(200, 0.5)",0.09523809523809523,0.6715257531584061,0.07142857142857142,0.6938775510204082,1.0,0.9591836734693877,6,1.0597469999997884,A,forest,143,7,3,2,14
"(200, 0.5)",0.0,0.6141885325558795,0.0,0.685131195335277,0.9795918367346939,0.9183673469387755,5,1.0164933000000929,A,forest,144,7,3,2,14
"(200, 0.5)",0.0,0.500485908649174,0.0,0.6239067055393587,0.9795918367346939,0.8979591836734694,6,1.0461418999998386,A,forest,145,7,3,2,14
"(200, 0.5)",0.0,0.43245869776482015,0.0,0.6064139941690961,0.9795918367346939,0.9061224489795919,6,1.0713117000000238,A,forest,146,7,3,2,14
"(200, 0.5)",0.0,0.6132167152575315,0.07142857142857142,0.6865889212827987,0.9795918367346939,0.9530612244897959,4,1.0776992999999493,A,forest,147,7,3,2,14
"(200, 0.5)",0.0,0.6287657920310981,0.0,0.6720116618075801,0.9183673469387755,0.9122448979591837,6,1.0540522000001147,A,forest,148,7,3,2,14
"(200, 0.5)",0.09523809523809523,0.6229348882410106,0.14285714285714285,0.6559766763848397,1.0,0.9734693877551021,5,1.081102600000122,A,forest,149,7,3,2,14
"(200, 0.5)",0.0,0.5403304178814382,0.07142857142857142,0.6457725947521865,0.9795918367346939,0.9183673469387755,6,1.0263230999998996,A,forest,150,7,3,2,14
"(200, 0.5)",0.0,0.6511175898931002,0.0,0.6588921282798834,0.9591836734693877,0.8510204081632653,6,1.0203316000001905,A,forest,151,7,3,2,14
"(200, 0.5)",0.0,0.4752186588921282,0.07142857142857142,0.6443148688046648,0.9795918367346939,0.9530612244897959,6,1.0318554999998923,A,forest,152,7,3,2,14
"(200, 0.8)",0.0,0.489795918367347,0.0,0.6239067055393586,0.9795918367346939,0.9367346938775512,5,1.0347216000000117,A,forest,153,7,3,2,14
"(200, 0.5)",0.0,0.6122448979591836,0.07142857142857142,0.6982507288629739,1.0,0.9734693877551021,5,1.0328091999999742,A,forest,154,7,3,2,14
"(100, 0.8)",0.047619047619047616,0.543245869776482,0.14285714285714285,0.6749271137026241,1.0,0.9877551020408164,1,1.0740845999998783,A,forest,155,7,3,2,14
"(200, 0.5)",0.0,0.5170068027210885,0.0,0.6661807580174927,0.9795918367346939,0.9469387755102041,6,1.0356300999997075,A,forest,156,7,3,2,14
"(200, 0.5)",0.0,0.5743440233236152,0.0,0.6559766763848396,0.9591836734693877,0.9326530612244899,1,1.0635897000001933,A,forest,157,7,3,2,14
"(200, 0.5)",0.0,0.39067055393586003,0.07142857142857142,0.607871720116618,0.9795918367346939,0.9183673469387755,6,1.0903253999999833,A,forest,158,7,3,2,14
"(200, 0.5)",0.0,0.598639455782313,0.0,0.6545189504373178,0.9591836734693877,0.8918367346938776,6,1.0811710999996649,A,forest,159,7,3,2,14
"(200, 0.5)",0.0,0.48979591836734687,0.0,0.6399416909620992,0.9795918367346939,0.9265306122448981,5,1.0951555000001463,A,forest,160,7,3,2,14
"(200, 0.5)",0.0,0.5160349854227405,0.07142857142857142,0.6384839650145773,1.0,0.9591836734693877,5,1.0680289000001721,A,forest,161,7,3,2,14
"(200, 0.5)",0.0,0.5694849368318756,0.0,0.6326530612244897,0.9795918367346939,0.8857142857142858,6,1.0645439999998416,A,forest,162,7,3,2,14
"(200, 0.5)",0.0,0.543245869776482,0.07142857142857142,0.6370262390670554,0.9795918367346939,0.9183673469387755,6,1.1179754999998295,A,forest,163,7,3,2,14
"(200, 0.5)",0.0,0.4091350826044703,0.0,0.6137026239067056,0.9591836734693877,0.8367346938775511,6,1.0948541000002479,A,forest,164,7,3,2,14
"(200, 1.0)",0.047619047619047616,0.6676384839650146,0.07142857142857142,0.6953352769679301,0.9795918367346939,0.9734693877551021,1,1.0446759999999813,A,forest,165,7,3,2,14
"(200, 0.5)",0.0,0.5519922254616132,0.07142857142857142,0.661807580174927,0.9795918367346939,0.9326530612244899,5,1.0623178999999254,A,forest,166,7,3,2,14
"(200, 0.5)",0.0,0.5208940719144801,0.07142857142857142,0.6384839650145773,1.0,0.9530612244897959,6,1.066882500000247,A,forest,167,7,3,2,14
"(200, 0.5)",0.0,0.5889212827988337,0.0,0.6516034985422742,0.9795918367346939,0.8918367346938776,6,1.0587248000001637,A,forest,168,7,3,2,14
"(100, 1.0)",0.0,0.5247813411078717,0.07142857142857142,0.685131195335277,1.0,0.9591836734693877,1,1.027465299999676,A,forest,169,7,3,2,14
"(200, 0.5)",0.0,0.577259475218659,0.0,0.6574344023323616,0.9795918367346939,0.9387755102040817,3,1.0562095999998746,A,forest,170,7,3,2,14
"(200, 0.5)",0.047619047619047616,0.6520894071914479,0.07142857142857142,0.6807580174927114,1.0,0.9387755102040817,3,1.0572234000001117,A,forest,171,7,3,2,14
"(200, 0.5)",0.0,0.5296404275996114,0.0,0.642857142857143,0.9591836734693877,0.9183673469387755,4,1.101205200000095,A,forest,172,7,3,2,14
"(200, 0.8)",0.0,0.5170068027210886,0.07142857142857142,0.6574344023323614,0.9795918367346939,0.9469387755102041,4,1.0589061999999103,A,forest,173,7,3,2,14
"(200, 0.5)",0.0,0.629737609329446,0.0,0.6501457725947521,0.9795918367346939,0.9551020408163265,2,1.0514391000001524,A,forest,174,7,3,2,14
"(200, 0.5)",0.0,0.5539358600583091,0.0,0.6370262390670554,0.9387755102040817,0.9183673469387755,6,1.0392735000000357,A,forest,175,7,3,2,14
"(200, 0.8)",0.0,0.6073858114674442,0.0,0.6530612244897959,0.9795918367346939,0.9285714285714286,4,1.057966100000158,A,forest,176,7,3,2,14
"(200, 0.5)",0.0,0.41010689990281823,0.07142857142857142,0.6122448979591837,1.0,0.9265306122448981,6,1.0582256000002417,A,forest,177,7,3,2,14
"(200, 0.5)",0.0,0.5461613216715256,0.07142857142857142,0.6632653061224489,0.9795918367346939,0.9387755102040817,6,1.0418447000001834,A,forest,178,7,3,2,14
"(200, 0.5)",0.0,0.5354713313896987,0.07142857142857142,0.6588921282798834,0.9795918367346939,0.9387755102040817,6,1.0585165999996207,A,forest,179,7,3,2,14
"(100, 1.0)",0.047619047619047616,0.6569484936831875,0.07142857142857142,0.6924198250728862,1.0,0.9265306122448981,1,1.0623018999999658,A,forest,180,7,3,2,14
"(200, 0.5)",0.0,0.5743440233236152,0.07142857142857142,0.6763848396501457,0.9795918367346939,0.9734693877551021,6,1.0213874000000942,A,forest,181,7,3,2,14
"(200, 0.5)",0.0,0.4207968901846454,0.07142857142857142,0.631195335276968,1.0,0.9530612244897959,6,1.045697200000177,A,forest,182,7,3,2,14
"(200, 0.5)",0.0,0.5257531584062197,0.07142857142857142,0.664723032069971,0.9795918367346939,0.9183673469387755,6,1.0451278000000457,A,forest,183,7,3,2,14
"(200, 0.5)",0.047619047619047616,0.5636540330417882,0.0,0.6545189504373177,0.9795918367346939,0.9183673469387755,3,1.0379972999999154,A,forest,184,7,3,2,14
"(200, 0.5)",0.0,0.6287657920310982,0.0,0.6428571428571429,0.9591836734693877,0.8857142857142858,6,1.0259658999998464,A,forest,185,7,3,2,14
"(200, 0.5)",0.047619047619047616,0.44606413994169086,0.07142857142857142,0.6326530612244898,1.0,0.9591836734693877,4,1.079364700000042,A,forest,186,7,3,2,14
"(200, 0.5)",0.047619047619047616,0.5403304178814383,0.07142857142857142,0.6486880466472302,0.9795918367346939,0.9530612244897959,2,1.0537395000001197,A,forest,187,7,3,2,14
"(200, 0.5)",0.0,0.39844509232264336,0.07142857142857142,0.6224489795918366,1.0,0.9673469387755103,6,1.049263300000348,A,forest,188,7,3,2,14
"(200, 0.5)",0.0,0.631681243926142,0.0,0.6530612244897959,0.9795918367346939,0.8714285714285714,6,1.040321700000277,A,forest,189,7,3,2,14
"(200, 0.5)",0.0,0.4859086491739554,0.0,0.6137026239067056,0.9591836734693877,0.9142857142857144,6,1.0765329000000747,A,forest,190,7,3,2,14
"(200, 0.5)",0.0,0.5617103984450923,0.07142857142857142,0.6705539358600584,0.9795918367346939,0.9265306122448981,1,1.0627592999999251,A,forest,191,7,3,2,14
"(200, 0.5)",0.0,0.6180758017492712,0.0,0.6618075801749271,0.9795918367346939,0.9265306122448981,6,1.0809856000000764,A,forest,192,7,3,2,14
"(200, 0.5)",0.0,0.4907677356656949,0.0,0.6355685131195336,0.9387755102040817,0.8714285714285714,4,1.038817999999992,A,forest,193,7,3,2,14
"(200, 0.8)",0.0,0.5850340136054422,0.07142857142857142,0.6734693877551022,1.0,0.9734693877551021,4,1.0475581000000602,A,forest,194,7,3,2,14
"(200, 1.0)",0.047619047619047616,0.4761904761904763,0.14285714285714285,0.6618075801749271,1.0,0.9795918367346939,3,1.1061177999999927,A,forest,195,7,3,2,14
"(200, 0.5)",0.0,0.45189504373177836,0.0,0.6282798833819242,0.9795918367346939,0.9530612244897959,6,1.0755169999997634,A,forest,196,7,3,2,14
"(200, 0.5)",0.0,0.5140913508260445,0.07142857142857142,0.6268221574344024,0.9795918367346939,0.9346938775510204,6,1.0455587000001287,A,forest,197,7,3,2,14
"(200, 0.5)",0.0,0.4655004859086492,0.07142857142857142,0.6107871720116619,1.0,0.9591836734693877,6,1.0640919000002214,A,forest,198,7,3,2,14
"(200, 0.5)",0.0,0.620019436345967,0.07142857142857142,0.6588921282798834,0.9795918367346939,0.9469387755102041,6,1.0706782000002022,A,forest,199,7,3,2,14
"(200, 0.5)",0.0,0.5500485908649174,0.0,0.5670553935860058,0.8163265306122449,0.763265306122449,6,1.083220099999835,B,forest,0,7,3,2,14
"(200, 0.5)",0.0,0.4936831875607385,0.07142857142857142,0.5918367346938774,1.0,0.9469387755102041,6,1.057009200000266,B,forest,1,7,3,2,14
"(200, 0.5)",0.0,0.5393586005830904,0.0,0.5947521865889213,0.9591836734693877,0.8938775510204082,4,1.0643018999999185,B,forest,2,7,3,2,14
"(200, 0.5)",0.0,0.5189504373177842,0.0,0.4387755102040816,0.7551020408163265,0.7428571428571429,5,1.0914303999998083,B,forest,3,7,3,2,14
"(200, 0.5)",0.0,0.4625850340136055,0.0,0.45481049562682224,0.9183673469387755,0.7224489795918368,6,1.099142699999902,B,forest,4,7,3,2,14
"(200, 0.5)",0.0,0.5500485908649174,0.0,0.6253644314868804,0.8775510204081632,0.8571428571428571,6,1.0666403999998693,B,forest,5,7,3,2,14
"(200, 0.5)",0.047619047619047616,0.5860058309037901,0.0,0.6647230320699709,0.9795918367346939,0.9530612244897959,5,1.1019110000002001,B,forest,6,7,3,2,14
"(100, 0.5)",0.047619047619047616,0.5792031098153548,0.0,0.48542274052478124,0.9591836734693877,0.8755102040816328,1,1.0746475999999348,B,forest,7,7,3,2,14
"(200, 1.0)",0.0,0.5840621963070942,0.07142857142857142,0.6107871720116618,1.0,0.9408163265306123,3,1.0685809999999947,B,forest,8,7,3,2,14
"(200, 0.5)",0.0,0.6258503401360545,0.0,0.5612244897959183,0.8367346938775511,0.8163265306122449,6,1.0882563000000118,B,forest,9,7,3,2,14
"(200, 0.8)",0.0,0.531584062196307,0.0,0.5816326530612245,0.9387755102040817,0.8367346938775511,4,1.0540125000002263,B,forest,10,7,3,2,14
"(200, 0.8)",0.0,0.5354713313896987,0.07142857142857142,0.46938775510204095,1.0,0.7938775510204084,5,1.0562935000002653,B,forest,11,7,3,2,14
"(200, 0.5)",0.0,0.5607385811467445,0.0,0.521865889212828,0.9183673469387755,0.7693877551020408,6,1.0417639000002055,B,forest,12,7,3,2,14
"(200, 0.5)",0.0,0.5403304178814383,0.0,0.597667638483965,0.9183673469387755,0.8714285714285714,6,1.0394512000002578,B,forest,13,7,3,2,14
"(100, 0.5)",0.0,0.6686103012633625,0.0,0.6341107871720116,0.9591836734693877,0.8163265306122449,1,1.0495387999999366,B,forest,14,7,3,2,14
"(200, 0.5)",0.0,0.5461613216715258,0.07142857142857142,0.577259475218659,1.0,0.9142857142857144,6,1.0882184999995843,B,forest,15,7,3,2,14
"(200, 0.8)",0.047619047619047616,0.5850340136054422,0.0,0.521865889212828,0.9591836734693877,0.8775510204081636,5,1.038786799999798,B,forest,16,7,3,2,14
"(100, 1.0)",0.0,0.5276967930029154,0.0,0.6064139941690961,0.9591836734693877,0.8571428571428571,1,1.0474301000003834,B,forest,17,7,3,2,14
"(200, 0.8)",0.0,0.6093294460641399,0.0,0.6034985422740524,0.8571428571428571,0.8367346938775511,3,1.0446453999998084,B,forest,18,7,3,2,14
"(200, 0.5)",0.0,0.6326530612244897,0.0,0.6472303206997083,0.9795918367346939,0.9734693877551021,4,1.062831300000198,B,forest,19,7,3,2,14
"(200, 0.5)",0.0,0.45189504373177863,0.07142857142857142,0.6195335276967929,0.9795918367346939,0.9734693877551021,6,1.072812200000044,B,forest,20,7,3,2,14
"(100, 1.0)",0.0,0.5578231292517006,0.0,0.4431486880466472,0.8163265306122449,0.7285714285714286,1,1.0464442000002236,B,forest,21,7,3,2,14
"(200, 0.5)",0.0,0.3469387755102041,0.0,0.3498542274052478,0.7551020408163265,0.626530612244898,6,1.051432599999771,B,forest,22,7,3,2,14
"(200, 0.5)",0.0,0.6073858114674441,0.07142857142857142,0.6618075801749271,1.0,0.9530612244897959,2,1.038620499999979,B,forest,23,7,3,2,14
"(100, 1.0)",0.0,0.5393586005830903,0.0,0.5160349854227405,0.9591836734693877,0.9408163265306123,1,1.033897999999681,B,forest,24,7,3,2,14
"(200, 0.5)",0.0,0.6355685131195334,0.0,0.6486880466472302,0.8979591836734694,0.8918367346938776,5,1.0421010000000024,B,forest,25,7,3,2,14
"(200, 0.5)",0.047619047619047616,0.5646258503401361,0.0,0.6647230320699709,0.8979591836734694,0.8775510204081632,5,1.05265559999998,B,forest,26,7,3,2,14
"(200, 0.5)",0.0,0.5976676384839651,0.0,0.5160349854227404,0.9795918367346939,0.8836734693877553,3,1.0848910999998225,B,forest,27,7,3,2,14
"(200, 0.5)",0.0,0.6822157434402334,0.07142857142857142,0.6355685131195334,1.0,0.9183673469387755,4,1.0235834000000068,B,forest,28,7,3,2,14
"(100, 1.0)",0.0,0.5218658892128281,0.0,0.5102040816326531,0.9795918367346939,0.7551020408163265,1,1.0618979999999283,B,forest,29,7,3,2,14
"(200, 0.5)",0.047619047619047616,0.555879494655005,0.0,0.3469387755102041,0.7755102040816326,0.616326530612245,4,1.0450087999997777,B,forest,30,7,3,2,14
"(200, 0.5)",0.0,0.5500485908649173,0.14285714285714285,0.6355685131195336,1.0,0.9673469387755103,6,1.051271700000143,B,forest,31,7,3,2,14
"(200, 0.8)",0.0,0.6695821185617105,0.0,0.5626822157434402,0.9591836734693877,0.9591836734693877,2,1.030808900000011,B,forest,32,7,3,2,14
"(100, 0.5)",0.047619047619047616,0.4946550048590864,0.07142857142857142,0.4489795918367347,1.0,0.8877551020408166,3,1.0328515000001062,B,forest,33,7,3,2,14
"(200, 0.8)",0.047619047619047616,0.5840621963070942,0.0,0.5466472303206997,0.9795918367346939,0.8795918367346941,5,1.0324497999999949,B,forest,34,7,3,2,14
"(200, 0.5)",0.0,0.5811467444120504,0.0,0.5714285714285714,0.8571428571428571,0.8163265306122449,6,1.050259399999959,B,forest,35,7,3,2,14
"(200, 0.8)",0.047619047619047616,0.49854227405247814,0.07142857142857142,0.6749271137026238,1.0,0.9530612244897959,4,1.0894313999997394,B,forest,36,7,3,2,14
"(200, 0.5)",0.0,0.5811467444120504,0.07142857142857142,0.6895043731778425,0.9795918367346939,0.9530612244897959,6,1.1616844000000128,B,forest,37,7,3,2,14
"(200, 0.5)",0.0,0.5762876579203109,0.07142857142857142,0.4897959183673469,0.9795918367346939,0.7183673469387756,6,1.0769496000002619,B,forest,38,7,3,2,14
"(200, 0.5)",0.0,0.5772594752186587,0.0,0.35714285714285715,0.7755102040816326,0.6448979591836737,6,1.038890100000117,B,forest,39,7,3,2,14
"(200, 0.5)",0.0,0.446064139941691,0.0,0.39067055393586003,0.8367346938775511,0.7326530612244899,6,1.046718399999918,B,forest,40,7,3,2,14
"(200, 0.5)",0.0,0.5753158406219631,0.0,0.5262390670553935,0.7755102040816326,0.7510204081632653,6,1.0506442000000789,B,forest,41,7,3,2,14
"(200, 0.5)",0.047619047619047616,0.42662779397473266,0.07142857142857142,0.6166180758017491,1.0,0.9591836734693877,3,1.1315901000002668,B,forest,42,7,3,2,14
"(200, 0.5)",0.0,0.5471331389698737,0.14285714285714285,0.6311953352769679,1.0,0.9877551020408164,5,1.042105100000299,B,forest,43,7,3,2,14
"(200, 0.5)",0.047619047619047616,0.5529640427599611,0.14285714285714285,0.607871720116618,1.0,0.9877551020408164,2,1.2374959999997373,B,forest,44,7,3,2,14
"(200, 0.8)",0.0,0.4334305150631682,0.0,0.4927113702623907,0.9591836734693877,0.8224489795918369,4,1.1619390000000749,B,forest,45,7,3,2,14
"(200, 0.5)",0.0,0.6054421768707482,0.0,0.607871720116618,0.8367346938775511,0.8306122448979593,5,1.08919109999988,B,forest,46,7,3,2,14
"(100, 1.0)",0.0,0.5918367346938775,0.0,0.5029154518950437,0.7959183673469388,0.7959183673469388,1,1.1760643999996319,B,forest,47,7,3,2,14
"(200, 0.5)",0.09523809523809523,0.6715257531584062,0.0,0.5262390670553936,0.9387755102040817,0.9326530612244899,2,1.062190499999815,B,forest,48,7,3,2,14
"(200, 0.5)",0.0,0.3508260447035957,0.14285714285714285,0.5553935860058309,1.0,0.9632653061224491,6,1.1163320000000567,B,forest,49,7,3,2,14
"(0.001, 0.1)",0.09523809523809523,0.5296404275996113,0.35714285714285715,0.6326530612244897,1.0,1.0,5,0.037041300000055344,A,svm,0,7,3,2,14
"(0.001, 0.1)",0.14285714285714285,0.5140913508260447,0.42857142857142855,0.6953352769679301,1.0,1.0,1,0.035460000000057335,A,svm,1,7,3,2,14
"(0.001, 0.1)",0.19047619047619047,0.5714285714285714,0.5,0.7274052478134111,1.0,1.0,5,0.03645189999997456,A,svm,2,7,3,2,14
"(0.001, 0.1)",0.19047619047619047,0.5733722060252673,0.5,0.6851311953352771,1.0,1.0,5,0.03578329999982088,A,svm,3,7,3,2,14
"(0.001, 0.1)",0.3333333333333333,0.6219630709426628,0.35714285714285715,0.6895043731778426,1.0,1.0,5,0.035704700000223966,A,svm,4,7,3,2,14
"(0.001, 0.1)",0.23809523809523808,0.5617103984450923,0.42857142857142855,0.6618075801749271,1.0,1.0,5,0.035352400000192574,A,svm,5,7,3,2,14
"(0.001, 0.1)",0.047619047619047616,0.4217687074829931,0.2857142857142857,0.629737609329446,1.0,1.0,5,0.03539279999995415,A,svm,6,7,3,2,14
"(0.001, 0.1)",0.38095238095238093,0.6462585034013605,0.5,0.71865889212828,1.0,1.0,5,0.036278999999922235,A,svm,7,7,3,2,14
"(0.001, 0.1)",0.09523809523809523,0.565597667638484,0.42857142857142855,0.6924198250728864,1.0,1.0,1,0.03585400000019945,A,svm,8,7,3,2,14
"(0.001, 0.1)",0.09523809523809523,0.5043731778425656,0.35714285714285715,0.6370262390670554,1.0,1.0,5,0.040939699999853474,A,svm,9,7,3,2,14
"(0.001, 0.1)",0.14285714285714285,0.49659863945578214,0.5,0.696793002915452,1.0,1.0,5,0.041331999999783875,A,svm,10,7,3,2,14
"(0.001, 0.1)",0.14285714285714285,0.49659863945578225,0.5,0.696793002915452,1.0,1.0,5,0.039032399999996414,A,svm,11,7,3,2,14
"(0.001, 0.1)",0.23809523809523808,0.4645286686103014,0.35714285714285715,0.6384839650145774,1.0,1.0,5,0.03503360000013345,A,svm,12,7,3,2,14
"(0.001, 0.1)",0.23809523809523808,0.543245869776482,0.35714285714285715,0.5962099125364432,1.0,1.0,5,0.036474200000157,A,svm,13,7,3,2,14
"(0.001, 0.1)",0.3333333333333333,0.6209912536443148,0.42857142857142855,0.6632653061224489,1.0,1.0,1,0.03731160000006639,A,svm,14,7,3,2,14
"(0.001, 0.1)",0.19047619047619047,0.554907677356657,0.2857142857142857,0.6122448979591838,1.0,1.0,2,0.034030799999982264,A,svm,15,7,3,2,14
"(0.001, 0.1)",0.2857142857142857,0.6219630709426629,0.35714285714285715,0.6355685131195336,1.0,1.0,1,0.03408529999978782,A,svm,16,7,3,2,14
"(0.001, 0.1)",0.19047619047619047,0.6015549076773566,0.35714285714285715,0.6486880466472302,1.0,1.0,5,0.03478949999998804,A,svm,17,7,3,2,14
"(0.001, 0.1)",0.2857142857142857,0.6316812439261419,0.35714285714285715,0.6720116618075801,1.0,1.0,5,0.034786499999881926,A,svm,18,7,3,2,14
"(0.001, 0.1)",0.19047619047619047,0.4625850340136054,0.2857142857142857,0.6049562682215743,1.0,1.0,5,0.03459759999987,A,svm,19,7,3,2,14
"(0.001, 0.1)",0.14285714285714285,0.577259475218659,0.5,0.7303206997084548,1.0,1.0,1,0.03418659999988449,A,svm,20,7,3,2,14
"(0.001, 0.1)",0.19047619047619047,0.4878522837706511,0.35714285714285715,0.6559766763848396,1.0,1.0,5,0.03451519999998709,A,svm,21,7,3,2,14
"(0.001, 'scale')",0.2857142857142857,0.5743440233236151,0.42857142857142855,0.7623906705539358,1.0,1.0,6,0.034406400000079884,A,svm,22,7,3,2,14
"(0.001, 0.1)",0.09523809523809523,0.4829931972789116,0.5,0.7128279883381925,1.0,1.0,5,0.033847400000013295,A,svm,23,7,3,2,14
"(0.001, 0.1)",0.2857142857142857,0.6219630709426629,0.35714285714285715,0.6355685131195336,1.0,1.0,1,0.034147399999710615,A,svm,24,7,3,2,14
"(0.1, 0.1)",0.19047619047619047,0.5481049562682215,0.35714285714285715,0.6370262390670555,1.0,1.0,1,0.03342380000003686,A,svm,25,7,3,2,14
"(0.001, 0.1)",0.19047619047619047,0.5850340136054422,0.5,0.6851311953352771,1.0,1.0,5,0.034693200000219804,A,svm,26,7,3,2,14
"(0.001, 0.1)",0.09523809523809523,0.5257531584062196,0.35714285714285715,0.6297376093294461,1.0,1.0,5,0.037786700000197015,A,svm,27,7,3,2,14
"(0.1, 0.1)",0.19047619047619047,0.5383867832847424,0.35714285714285715,0.6355685131195336,1.0,1.0,1,0.03436229999988427,A,svm,28,7,3,2,14
"(0.001, 0.1)",0.09523809523809523,0.3896987366375121,0.2857142857142857,0.6253644314868805,1.0,1.0,5,0.036416299999928015,A,svm,29,7,3,2,14
"(0.001, 'scale')",0.09523809523809523,0.42662779397473277,0.5,0.6982507288629739,1.0,1.0,7,0.03373340000007374,A,svm,30,7,3,2,14
"(0.001, 0.1)",0.047619047619047616,0.47133138969873667,0.35714285714285715,0.6034985422740524,1.0,1.0,5,0.03465219999998226,A,svm,31,7,3,2,14
"(0.001, 0.1)",0.23809523809523808,0.607385811467444,0.2857142857142857,0.6443148688046646,1.0,1.0,2,0.03458279999995284,A,svm,32,7,3,2,14
"(0.001, 0.1)",0.09523809523809523,0.5179786200194364,0.35714285714285715,0.6224489795918368,1.0,1.0,5,0.034598799999912444,A,svm,33,7,3,2,14
"(0.001, 0.1)",0.19047619047619047,0.5792031098153547,0.5,0.673469387755102,1.0,1.0,5,0.034318200000143406,A,svm,34,7,3,2,14
