n_train,n_train_actual,repeat,threshold,test_fp,test_pct_mean,variant
40,40,96,0.6337934883512143,0.0,0.6875000000000001,V1_window
40,40,97,0.594640822590438,0.0,0.6214285714285713,V1_window
40,40,98,0.5930208327860756,0.14285714285714285,0.6732142857142857,V1_window
40,40,99,0.6049566691031788,0.0,0.6392857142857142,V1_window
40,40,100,0.6180126967767152,0.21428571428571427,0.7428571428571428,V1_window
40,40,101,0.5945332055178371,0.0,0.6642857142857144,V1_window
40,40,102,0.6074815507837488,0.0,0.6535714285714285,V1_window
40,40,103,0.599595913594078,0.0,0.6624999999999999,V1_window
40,40,104,0.576043367870287,0.07142857142857142,0.6232142857142857,V1_window
40,40,105,0.6323664002501579,0.0,0.7232142857142857,V1_window
40,40,106,0.5686811228950692,0.2857142857142857,0.6178571428571428,V1_window
40,40,107,0.5984598187836583,0.14285714285714285,0.6857142857142856,V1_window
40,40,108,0.6204448728421281,0.0,0.6660714285714285,V1_window
40,40,109,0.6015331621981939,0.14285714285714285,0.669642857142857,V1_window
40,40,110,0.5991863631686779,0.0,0.6678571428571428,V1_window
40,40,111,0.6079458473909358,0.0,0.6553571428571429,V1_window
40,40,112,0.5935995143466827,0.0,0.6017857142857143,V1_window
40,40,113,0.5914615714989175,0.07142857142857142,0.6839285714285716,V1_window
40,40,114,0.6172648706782006,0.0,0.6625,V1_window
40,40,115,0.6012870635541615,0.14285714285714285,0.6517857142857142,V1_window
40,40,116,0.5951251526720222,0.07142857142857142,0.6785714285714286,V1_window
40,40,117,0.5910740116246896,0.07142857142857142,0.6660714285714285,V1_window
40,40,118,0.5762248335590257,0.07142857142857142,0.632142857142857,V1_window
40,40,119,0.5925472313692507,0.0,0.6482142857142857,V1_window
40,40,120,0.5921160404546094,0.07142857142857142,0.6589285714285715,V1_window
40,40,121,0.619532463015549,0.0,0.6517857142857144,V1_window
40,40,122,0.6000345631104659,0.07142857142857142,0.6517857142857143,V1_window
40,40,123,0.5806011852501274,0.07142857142857142,0.6821428571428572,V1_window
40,40,124,0.6114943862872059,0.0,0.6714285714285715,V1_window
40,40,125,0.5911627389731451,0.14285714285714285,0.65,V1_window
40,40,126,0.6136605635297068,0.0,0.6821428571428572,V1_window
40,40,127,0.6185650766705371,0.0,0.6875,V1_window
40,40,128,0.6077168176913658,0.07142857142857142,0.6749999999999999,V1_window
40,40,129,0.6253176800563561,0.0,0.7267857142857143,V1_window
40,40,130,0.5704737762311706,0.21428571428571427,0.6589285714285715,V1_window
40,40,131,0.5902958516601428,0.07142857142857142,0.6607142857142857,V1_window
40,40,132,0.5826405261277432,0.14285714285714285,0.6375,V1_window
40,40,133,0.57393752866499,0.14285714285714285,0.6410714285714284,V1_window
40,40,134,0.5943121656608584,0.0,0.6553571428571429,V1_window
40,40,135,0.5691235527275498,0.14285714285714285,0.6482142857142856,V1_window
40,40,136,0.5904414092490078,0.07142857142857142,0.65,V1_window
40,40,137,0.6049619453420442,0.07142857142857142,0.6785714285714286,V1_window
40,40,138,0.605428145145798,0.07142857142857142,0.669642857142857,V1_window
40,40,139,0.6021738342860693,0.0,0.630357142857143,V1_window
40,40,140,0.6100629034098383,0.0,0.692857142857143,V1_window
40,40,141,0.5983525606916006,0.0,0.6589285714285714,V1_window
40,40,142,0.5847715576867212,0.07142857142857142,0.6410714285714285,V1_window
40,40,143,0.5845361847379059,0.14285714285714285,0.6892857142857142,V1_window
40,40,144,0.6233909695855733,0.0,0.7089285714285714,V1_window
40,40,145,0.5894626618393887,0.21428571428571427,0.6535714285714286,V1_window
40,40,146,0.5866354228667687,0.07142857142857142,0.6696428571428571,V1_window
40,40,147,0.5975076054759999,0.0,0.6446428571428571,V1_window
40,40,148,0.5878515443925556,0.0,0.5642857142857143,V1_window
40,40,149,0.6090653966736462,0.0,0.7017857142857143,V1_window
80,80,0,0.6033921227863553,0.0,0.6499999999999998,V1_window
80,80,1,0.6228674311345745,0.14285714285714285,0.7044642857142857,V1_window
80,80,2,0.6111146431910965,0.0,0.6776785714285714,V1_window
80,80,3,0.5879273021669961,0.07142857142857142,0.6589285714285715,V1_window
80,80,4,0.6169232199243134,0.07142857142857142,0.6660714285714285,V1_window
80,80,5,0.6040747728042286,0.0,0.6410714285714286,V1_window
80,80,6,0.6181995238963461,0.07142857142857142,0.6883928571428571,V1_window
80,80,7,0.5928977440243653,0.07142857142857142,0.6473214285714287,V1_window
80,80,8,0.5998771713733816,0.07142857142857142,0.6562500000000001,V1_window
80,80,9,0.6279184395705658,0.0,0.682142857142857,V1_window
80,80,10,0.5926140387709183,0.07142857142857142,0.6339285714285713,V1_window
80,80,11,0.5898370868472296,0.21428571428571427,0.66875,V1_window
80,80,12,0.6067577315280983,0.07142857142857142,0.64375,V1_window
80,80,13,0.6069756180366521,0.07142857142857142,0.6651785714285715,V1_window
80,80,14,0.6443421800756794,0.0,0.6964285714285714,V1_window
80,80,15,0.6060272936068701,0.0,0.6732142857142857,V1_window
80,80,16,0.5873743272156603,0.07142857142857142,0.6151785714285715,V1_window
80,80,17,0.5996321347449729,0.07142857142857142,0.6991071428571427,V1_window
80,80,18,0.6101632216330074,0.07142857142857142,0.6982142857142858,V1_window
80,80,19,0.6296066948765809,0.0,0.6857142857142857,V1_window
80,80,20,0.6096236611451704,0.0,0.6428571428571427,V1_window
80,80,21,0.594237656867648,0.07142857142857142,0.6830357142857143,V1_window
80,80,22,0.5938099403254201,0.07142857142857142,0.6749999999999999,V1_window
80,80,23,0.61078660441634,0.07142857142857142,0.6437499999999999,V1_window
80,80,24,0.6029601485013356,0.0,0.6848214285714286,V1_window
80,80,25,0.5894614172791485,0.14285714285714285,0.6794642857142857,V1_window
80,80,26,0.6099237975079612,0.21428571428571427,0.7276785714285713,V1_window
80,80,27,0.6264205867964457,0.0,0.6901785714285715,V1_window
80,80,28,0.6278517472390311,0.07142857142857142,0.7151785714285712,V1_window
80,80,29,0.5957808513929798,0.07142857142857142,0.6714285714285715,V1_window
80,80,30,0.606050388678643,0.0,0.6383928571428571,V1_window
80,80,31,0.6035844604193032,0.07142857142857142,0.6767857142857142,V1_window
80,80,32,0.6032877236792888,0.14285714285714285,0.6785714285714286,V1_window
80,80,33,0.6253711048513501,0.0,0.6758928571428571,V1_window
80,80,34,0.5980579799492961,0.07142857142857142,0.661607142857143,V1_window
80,80,35,0.6119709283316707,0.0,0.6883928571428573,V1_window
80,80,36,0.5939952287238018,0.07142857142857142,0.6767857142857142,V1_window
80,80,37,0.6053960044871571,0.0,0.6232142857142857,V1_window
80,80,38,0.5861735794661939,0.07142857142857142,0.6196428571428572,V1_window
80,80,39,0.6157325493528202,0.0,0.6973214285714286,V1_window
80,80,40,0.5985609828597857,0.07142857142857142,0.69375,V1_window
80,80,41,0.6013035696680005,0.07142857142857142,0.6758928571428571,V1_window
80,80,42,0.5936844566109462,0.07142857142857142,0.6687500000000001,V1_window
80,80,43,0.6021343209972567,0.0,0.6598214285714287,V1_window
80,80,44,0.609597802849403,0.0,0.7142857142857143,V1_window
80,80,45,0.618831537467417,0.0,0.6928571428571428,V1_window
80,80,46,0.5938829926775681,0.07142857142857142,0.6571428571428571,V1_window
80,80,47,0.6056032351203626,0.07142857142857142,0.6687500000000001,V1_window
80,80,48,0.5975463012266006,0.07142857142857142,0.6714285714285714,V1_window
80,80,49,0.6071008330237871,0.07142857142857142,0.6732142857142859,V1_window
80,80,50,0.5965835473035079,0.07142857142857142,0.6883928571428571,V1_window
80,80,51,0.6120241386739718,0.0,0.6839285714285716,V1_window
80,80,52,0.5628624461988759,0.42857142857142855,0.6732142857142858,V1_window
80,80,53,0.5964127535841727,0.07142857142857142,0.6678571428571428,V1_window
80,80,54,0.6134561298883355,0.0,0.6848214285714286,V1_window
80,80,55,0.6209048622836487,0.0,0.7267857142857144,V1_window
80,80,56,0.6219398349350659,0.07142857142857142,0.7241071428571428,V1_window
80,80,57,0.5960993782144518,0.07142857142857142,0.6732142857142857,V1_window
80,80,58,0.6144293676154406,0.07142857142857142,0.6892857142857143,V1_window
80,80,59,0.6073270834184066,0.07142857142857142,0.7017857142857141,V1_window
80,80,60,0.5885349440442043,0.07142857142857142,0.6892857142857142,V1_window
80,80,61,0.6059724275128026,0.14285714285714285,0.6937499999999999,V1_window
80,80,62,0.5936527403641598,0.14285714285714285,0.7017857142857143,V1_window
80,80,63,0.6222826363890422,0.07142857142857142,0.7383928571428571,V1_window
80,80,64,0.6055504362893719,0.07142857142857142,0.68125,V1_window
80,80,65,0.6158456549747979,0.0,0.6758928571428571,V1_window
80,80,66,0.5752976772464806,0.21428571428571427,0.6491071428571428,V1_window
80,80,67,0.57476163173556,0.14285714285714285,0.6982142857142856,V1_window
80,80,68,0.5992542753101336,0.0,0.6339285714285714,V1_window
80,80,69,0.6111474334677226,0.07142857142857142,0.6857142857142857,V1_window
80,80,70,0.612677972878151,0.0,0.6276785714285714,V1_window
80,80,71,0.6035493532206713,0.07142857142857142,0.6839285714285716,V1_window
80,80,72,0.6085389255920719,0.0,0.6598214285714287,V1_window
80,80,73,0.6124840438706269,0.0,0.6446428571428572,V1_window
80,80,74,0.6122187670392232,0.0,0.7008928571428571,V1_window
80,80,75,0.6000804180507021,0.07142857142857142,0.6758928571428571,V1_window
80,80,76,0.5676444088065724,0.21428571428571427,0.6375000000000001,V1_window
80,80,77,0.5698648772153424,0.21428571428571427,0.6821428571428572,V1_window
80,80,78,0.5969597750310929,0.0,0.6348214285714284,V1_window
80,80,79,0.5860038325310971,0.07142857142857142,0.6464285714285715,V1_window
80,80,80,0.59761005565205,0.0,0.6651785714285714,V1_window
80,80,81,0.6048006229847819,0.07142857142857142,0.66875,V1_window
80,80,82,0.6143823368398675,0.0,0.6901785714285713,V1_window
80,80,83,0.6055717301857251,0.0,0.6937499999999998,V1_window
80,80,84,0.6010795812484453,0.14285714285714285,0.6598214285714284,V1_window
80,80,85,0.6038961352023501,0.07142857142857142,0.6910714285714284,V1_window
80,80,86,0.5911369028496961,0.14285714285714285,0.6616071428571431,V1_window
80,80,87,0.5952590609646491,0.14285714285714285,0.6874999999999999,V1_window
80,80,88,0.6097459380036505,0.07142857142857142,0.7026785714285714,V1_window
80,80,89,0.6067212183984356,0.07142857142857142,0.6526785714285713,V1_window
80,80,90,0.6064212022368305,0.21428571428571427,0.6776785714285714,V1_window
80,80,91,0.6511548337541584,0.0,0.7205357142857143,V1_window
80,80,92,0.6243086897907757,0.07142857142857142,0.6767857142857142,V1_window
80,80,93,0.6175808121264843,0.0,0.6919642857142857,V1_window
80,80,94,0.6156710699895979,0.07142857142857142,0.6937499999999999,V1_window
80,80,95,0.5962059851371729,0.21428571428571427,0.6821428571428572,V1_window
80,80,96,0.593457176150943,0.07142857142857142,0.6946428571428571,V1_window
80,80,97,0.6070537801015657,0.0,0.6892857142857141,V1_window
80,80,98,0.6027128271653677,0.21428571428571427,0.7187500000000001,V1_window
80,80,99,0.5780454835907592,0.14285714285714285,0.6607142857142857,V1_window
80,80,100,0.6017020489678421,0.07142857142857142,0.6544642857142858,V1_window
80,80,101,0.6146287889073911,0.07142857142857142,0.7071428571428572,V1_window
80,80,102,0.6106513430850927,0.0,0.6499999999999998,V1_window
80,80,103,0.6172935161487246,0.0,0.6875,V1_window
80,80,104,0.6100650554506348,0.07142857142857142,0.6758928571428572,V1_window
80,80,105,0.6096346782009278,0.07142857142857142,0.6598214285714287,V1_window
80,80,106,0.6032618165831983,0.07142857142857142,0.6669642857142859,V1_window
80,80,107,0.6028041920478902,0.07142857142857142,0.6866071428571429,V1_window
80,80,108,0.6099780152278693,0.0,0.7232142857142857,V1_window
80,80,109,0.6118533819686405,0.07142857142857142,0.6910714285714287,V1_window
80,80,110,0.6074647358171112,0.0,0.6651785714285714,V1_window
80,80,111,0.6049875753002327,0.07142857142857142,0.6741071428571427,V1_window
80,80,112,0.5973615590124992,0.07142857142857142,0.6901785714285714,V1_window
80,80,113,0.5910030674358034,0.0,0.6732142857142857,V1_window
80,80,114,0.616954154685653,0.07142857142857142,0.7089285714285715,V1_window
80,80,115,0.5999363473631604,0.07142857142857142,0.6758928571428572,V1_window
80,80,116,0.6296706484678816,0.0,0.6669642857142858,V1_window
80,80,117,0.5807157603853215,0.14285714285714285,0.7017857142857142,V1_window
80,80,118,0.6079513208834512,0.07142857142857142,0.6660714285714286,V1_window
80,80,119,0.6042974458961898,0.07142857142857142,0.6767857142857142,V1_window
80,80,120,0.6016154504410559,0.07142857142857142,0.6348214285714285,V1_window
80,80,121,0.608100502676983,0.07142857142857142,0.6964285714285714,V1_window
80,80,122,0.6191947999751548,0.0,0.6589285714285714,V1_window
80,80,123,0.6293137101001964,0.0,0.6910714285714287,V1_window
80,80,124,0.6063677304079237,0.0,0.6455357142857141,V1_window
80,80,125,0.6063868802390593,0.07142857142857142,0.6901785714285715,V1_window
80,80,126,0.5978711029308909,0.07142857142857142,0.6705357142857142,V1_window
80,80,127,0.6010197280105564,0.07142857142857142,0.69375,V1_window
80,80,128,0.5980433023435395,0.07142857142857142,0.6633928571428571,V1_window
80,80,129,0.5973000286656166,0.07142857142857142,0.682142857142857,V1_window
80,80,130,0.5873770791605004,0.07142857142857142,0.6437499999999999,V1_window
80,80,131,0.6076125780970599,0.07142857142857142,0.6696428571428573,V1_window
80,80,132,0.6054381862315581,0.0,0.6794642857142856,V1_window
80,80,133,0.5958281013517356,0.07142857142857142,0.6839285714285716,V1_window
80,80,134,0.6066348794047085,0.07142857142857142,0.7026785714285715,V1_window
80,80,135,0.5915619722415186,0.07142857142857142,0.6473214285714286,V1_window
80,80,136,0.6138595107553599,0.07142857142857142,0.6830357142857144,V1_window
80,80,137,0.6065440154522442,0.07142857142857142,0.7044642857142858,V1_window
80,80,138,0.6280001186205842,0.07142857142857142,0.7223214285714284,V1_window
80,80,139,0.5894489330766886,0.07142857142857142,0.6821428571428572,V1_window
80,80,140,0.61809791744542,0.07142857142857142,0.7062499999999999,V1_window
80,80,141,0.5924855879415412,0.07142857142857142,0.6625,V1_window
80,80,142,0.6099170848996891,0.07142857142857142,0.6919642857142858,V1_window
80,80,143,0.6099041490569144,0.0,0.6616071428571428,V1_window
80,80,144,0.6180860704689849,0.0,0.6625,V1_window
80,80,145,0.5885296988363727,0.07142857142857142,0.6562500000000001,V1_window
80,80,146,0.5858430922044271,0.07142857142857142,0.6321428571428571,V1_window
80,80,147,0.619208140987927,0.21428571428571427,0.7214285714285714,V1_window
80,80,148,0.6166379067737807,0.0,0.6776785714285715,V1_window
80,80,149,0.592699338776202,0.07142857142857142,0.6625,V1_window
160,160,0,0.6204543838829873,0.0,0.716517857142857,V1_window
160,160,1,0.6043390803557444,0.07142857142857142,0.6888392857142857,V1_window
160,160,2,0.6274220692287563,0.0,0.7022321428571429,V1_window
160,160,3,0.6064939170091894,0.07142857142857142,0.6879464285714285,V1_window
160,160,4,0.5990867680110412,0.07142857142857142,0.7004464285714286,V1_window
160,160,5,0.604088385646794,0.07142857142857142,0.6897321428571429,V1_window
160,160,6,0.6054781519538682,0.07142857142857142,0.7017857142857142,V1_window
160,160,7,0.6501129054049103,0.0,0.7196428571428569,V1_window
160,160,8,0.6268468099621657,0.07142857142857142,0.7281250000000001,V1_window
160,160,9,0.6073619088126667,0.0,0.6531250000000001,V1_window
160,160,10,0.6053320938517809,0.07142857142857142,0.7263392857142857,V1_window
160,160,11,0.6051667932893409,0.07142857142857142,0.7227678571428572,V1_window
160,160,12,0.6267504830738884,0.0,0.6866071428571427,V1_window
160,160,13,0.6096558609480072,0.07142857142857142,0.6950892857142856,V1_window
160,160,14,0.6178484213309958,0.0,0.6620535714285715,V1_window
160,160,15,0.6065493662758619,0.07142857142857142,0.6897321428571429,V1_window
160,160,16,0.6154293531331323,0.07142857142857142,0.6879464285714285,V1_window
160,160,17,0.5928629838973362,0.07142857142857142,0.6625,V1_window
160,160,18,0.5972869969614747,0.14285714285714285,0.6995535714285713,V1_window
160,160,19,0.6071908537792002,0.07142857142857142,0.7169642857142858,V1_window
160,160,20,0.6257798085958567,0.07142857142857142,0.752232142857143,V1_window
160,160,21,0.61469276116606,0.07142857142857142,0.6830357142857143,V1_window
160,160,22,0.6229325566134171,0.0,0.7071428571428571,V1_window
160,160,23,0.622831139456935,0.07142857142857142,0.677232142857143,V1_window
160,160,24,0.6033221411835427,0.07142857142857142,0.7227678571428572,V1_window
160,160,25,0.591442200909635,0.21428571428571427,0.6964285714285713,V1_window
160,160,26,0.582300507364211,0.21428571428571427,0.7040178571428571,V1_window
160,160,27,0.6175508677416651,0.07142857142857142,0.6964285714285713,V1_window
160,160,28,0.601843380856257,0.07142857142857142,0.6741071428571429,V1_window
160,160,29,0.6306067337621549,0.07142857142857142,0.6821428571428572,V1_window
160,160,30,0.5909721339445236,0.21428571428571427,0.7071428571428572,V1_window
160,160,31,0.601909873649061,0.07142857142857142,0.696875,V1_window
160,160,32,0.6116372167358685,0.0,0.6723214285714285,V1_window
160,160,33,0.5965907245956082,0.21428571428571427,0.705357142857143,V1_window
160,160,34,0.6264038183161406,0.07142857142857142,0.7316964285714286,V1_window
160,160,35,0.6109709438871856,0.07142857142857142,0.7066964285714287,V1_window
160,160,36,0.6094566837703265,0.07142857142857142,0.6941964285714286,V1_window
160,160,37,0.6255660509475077,0.0,0.7151785714285716,V1_window
160,160,38,0.6089566625560933,0.07142857142857142,0.715625,V1_window
160,160,39,0.6259465138550503,0.0,0.6861607142857142,V1_window
160,160,40,0.617743694451773,0.0,0.6700892857142857,V1_window
160,160,41,0.6010790056517615,0.07142857142857142,0.6566964285714285,V1_window
160,160,42,0.616563091302577,0.07142857142857142,0.7040178571428571,V1_window
160,160,43,0.5911329991898041,0.14285714285714285,0.6790178571428572,V1_window
160,160,44,0.6024830860568725,0.07142857142857142,0.7022321428571429,V1_window
160,160,45,0.630653890846614,0.0,0.7321428571428571,V1_window
160,160,46,0.6091269047117547,0.07142857142857142,0.6812500000000001,V1_window
160,160,47,0.6098546159915658,0.07142857142857142,0.6758928571428572,V1_window
160,160,48,0.6118923763212873,0.07142857142857142,0.6754464285714287,V1_window
160,160,49,0.6011226236239439,0.07142857142857142,0.677232142857143,V1_window
160,160,50,0.6172455591510666,0.07142857142857142,0.675,V1_window
160,160,51,0.5971360628301068,0.14285714285714285,0.6723214285714285,V1_window
160,160,52,0.6064521458412223,0.07142857142857142,0.6875,V1_window
160,160,53,0.610137254036663,0.07142857142857142,0.7174107142857143,V1_window
160,160,54,0.6369053585240658,0.0,0.7178571428571429,V1_window
160,160,55,0.6146335530756898,0.07142857142857142,0.6767857142857142,V1_window
160,160,56,0.6077395200415204,0.07142857142857142,0.6825892857142858,V1_window
160,160,57,0.6031798458540162,0.07142857142857142,0.6674107142857143,V1_window
160,160,58,0.6062220394265845,0.14285714285714285,0.6977678571428569,V1_window
160,160,59,0.5998573811368747,0.07142857142857142,0.6544642857142857,V1_window
160,160,60,0.6032591901632068,0.07142857142857142,0.6816964285714286,V1_window
160,160,61,0.6096234412279511,0.07142857142857142,0.6629464285714285,V1_window
160,160,62,0.6181049586155514,0.07142857142857142,0.6910714285714284,V1_window
160,160,63,0.5980716857571375,0.07142857142857142,0.7125000000000001,V1_window
160,160,64,0.6159167388662091,0.07142857142857142,0.7071428571428572,V1_window
160,160,65,0.6144050450803985,0.07142857142857142,0.7013392857142857,V1_window
160,160,66,0.6055339911913744,0.14285714285714285,0.6933035714285715,V1_window
160,160,67,0.6142250177664227,0.07142857142857142,0.6852678571428571,V1_window
160,160,68,0.6089212815637159,0.07142857142857142,0.6910714285714284,V1_window
160,160,69,0.5969725003113385,0.07142857142857142,0.6816964285714286,V1_window
160,160,70,0.6034730818841557,0.07142857142857142,0.6589285714285713,V1_window
160,160,71,0.6234584310807372,0.0,0.6808035714285714,V1_window
160,160,72,0.6144445067872234,0.07142857142857142,0.7049107142857143,V1_window
160,160,73,0.5874604605314225,0.14285714285714285,0.7093750000000002,V1_window
160,160,74,0.6079251432236651,0.0,0.6870535714285715,V1_window
160,160,75,0.6209542779775165,0.0,0.7111607142857143,V1_window
160,160,76,0.6071584458202481,0.0,0.6910714285714284,V1_window
160,160,77,0.5983100118635024,0.07142857142857142,0.6758928571428572,V1_window
160,160,78,0.6064491204341598,0.07142857142857142,0.70625,V1_window
160,160,79,0.6116439298754968,0.07142857142857142,0.6870535714285715,V1_window
160,160,80,0.6137939754545164,0.07142857142857142,0.7053571428571429,V1_window
160,160,81,0.5794269948079436,0.21428571428571427,0.6879464285714285,V1_window
160,160,82,0.6298287383021322,0.07142857142857142,0.7245535714285715,V1_window
160,160,83,0.6020804838524513,0.07142857142857142,0.6415178571428574,V1_window
160,160,84,0.6142873503158972,0.07142857142857142,0.6959821428571429,V1_window
160,160,85,0.6111663320550236,0.07142857142857142,0.7116071428571428,V1_window
160,160,86,0.616989971073579,0.07142857142857142,0.709375,V1_window
160,160,87,0.60547024364321,0.07142857142857142,0.7058035714285715,V1_window
160,160,88,0.60173064868548,0.07142857142857142,0.7058035714285715,V1_window
160,160,89,0.6072360419140673,0.0,0.6924107142857141,V1_window
160,160,90,0.6162680888112931,0.07142857142857142,0.7174107142857142,V1_window
160,160,91,0.6167016036860239,0.0,0.7249999999999999,V1_window
160,160,92,0.6088370687903844,0.07142857142857142,0.7013392857142857,V1_window
160,160,93,0.6161384414039325,0.07142857142857142,0.7209821428571429,V1_window
160,160,94,0.601635236161436,0.07142857142857142,0.6763392857142857,V1_window
160,160,95,0.6122155061306414,0.07142857142857142,0.7026785714285715,V1_window
160,160,96,0.6109930262303229,0.07142857142857142,0.7040178571428571,V1_window
160,160,97,0.6361344108809729,0.0,0.7142857142857143,V1_window
160,160,98,0.6020249196326506,0.14285714285714285,0.6879464285714285,V1_window
160,160,99,0.6134140328142089,0.07142857142857142,0.6946428571428571,V1_window
160,160,100,0.6279762524040977,0.0,0.71875,V1_window
160,160,101,0.6225360560016782,0.07142857142857142,0.7218749999999999,V1_window
160,160,102,0.6211503140883322,0.0,0.6991071428571428,V1_window
160,160,103,0.6052860234735411,0.07142857142857142,0.6767857142857144,V1_window
160,160,104,0.5985905223373709,0.07142857142857142,0.6933035714285715,V1_window
160,160,105,0.5993128636575147,0.07142857142857142,0.6959821428571429,V1_window
160,160,106,0.6124813188680186,0.07142857142857142,0.6714285714285715,V1_window
160,160,107,0.6155606320434964,0.0,0.6705357142857143,V1_window
160,160,108,0.6180612650008771,0.14285714285714285,0.6995535714285716,V1_window
160,160,109,0.6174791767460436,0.07142857142857142,0.7232142857142856,V1_window
160,160,110,0.5953867234886364,0.07142857142857142,0.6924107142857141,V1_window
160,160,111,0.6009991166815566,0.07142857142857142,0.6647321428571429,V1_window
160,160,112,0.6438652023107253,0.0,0.7348214285714286,V1_window
160,160,113,0.612484217938605,0.07142857142857142,0.703125,V1_window
160,160,114,0.6060630342031424,0.0,0.6531250000000001,V1_window
160,160,115,0.6186020207884041,0.07142857142857142,0.6816964285714286,V1_window
160,160,116,0.6034481366848721,0.07142857142857142,0.7026785714285715,V1_window
160,160,117,0.6079366999364454,0.07142857142857142,0.6669642857142856,V1_window
160,160,118,0.6230502767886525,0.07142857142857142,0.6834821428571429,V1_window
160,160,119,0.6008644460899476,0.07142857142857142,0.7142857142857144,V1_window
160,160,120,0.6048635874555662,0.07142857142857142,0.6843750000000001,V1_window
160,160,121,0.6135479873222895,0.07142857142857142,0.6683035714285713,V1_window
160,160,122,0.6118690028270831,0.07142857142857142,0.7013392857142858,V1_window
160,160,123,0.6048818047991634,0.07142857142857142,0.6678571428571428,V1_window
160,160,124,0.6110992238275991,0.07142857142857142,0.6933035714285715,V1_window
160,160,125,0.6034110494348428,0.07142857142857142,0.66875,V1_window
160,160,126,0.595723851175632,0.07142857142857142,0.6879464285714284,V1_window
160,160,127,0.6218905051924959,0.0,0.6866071428571431,V1_window
160,160,128,0.6154416736974098,0.07142857142857142,0.7013392857142857,V1_window
160,160,129,0.624525201488104,0.0,0.7008928571428573,V1_window
160,160,130,0.6252253942325238,0.07142857142857142,0.7308035714285716,V1_window
160,160,131,0.610688120567423,0.07142857142857142,0.6732142857142858,V1_window
160,160,132,0.6224373601888654,0.07142857142857142,0.7165178571428571,V1_window
160,160,133,0.6305224288772678,0.0,0.7232142857142858,V1_window
160,160,134,0.6043481520405896,0.07142857142857142,0.6933035714285714,V1_window
160,160,135,0.618028917361438,0.0,0.6857142857142857,V1_window
160,160,136,0.6259267305305847,0.07142857142857142,0.7066964285714288,V1_window
160,160,137,0.6133784752534758,0.07142857142857142,0.69375,V1_window
160,160,138,0.6157744884952098,0.0,0.6915178571428572,V1_window
160,160,139,0.6208921467570278,0.07142857142857142,0.6888392857142857,V1_window
160,160,140,0.6126154184986266,0.0,0.6950892857142856,V1_window
160,160,141,0.5969891472389635,0.07142857142857142,0.7040178571428573,V1_window
160,160,142,0.6196681741000944,0.07142857142857142,0.6808035714285715,V1_window
160,160,143,0.6125491625839454,0.07142857142857142,0.6897321428571427,V1_window
160,160,144,0.6162759689327563,0.07142857142857142,0.6995535714285716,V1_window
160,160,145,0.6236353763824649,0.0,0.7093749999999999,V1_window
160,160,146,0.5975026460994383,0.14285714285714285,0.6928571428571428,V1_window
160,160,147,0.6098685181823764,0.07142857142857142,0.7116071428571429,V1_window
160,160,148,0.6169448422089815,0.07142857142857142,0.720982142857143,V1_window
160,160,149,0.6122074021426305,0.07142857142857142,0.6611607142857144,V1_window
320,320,0,0.5990115587705293,0.07142857142857142,0.7064732142857143,V1_window
320,320,1,0.621177852886016,0.07142857142857142,0.7129464285714285,V1_window
320,320,2,0.6197835350515036,0.14285714285714285,0.7187500000000001,V1_window
320,320,3,0.6323857163572897,0.0,0.7194196428571428,V1_window
320,320,4,0.620248085602471,0.07142857142857142,0.6944196428571427,V1_window
320,320,5,0.6152328393468914,0.07142857142857142,0.7082589285714286,V1_window
320,320,6,0.6309866092590385,0.0,0.7180803571428571,V1_window
320,320,7,0.6358171856040702,0.0,0.6946428571428571,V1_window
320,320,8,0.641159684311981,0.0,0.7404017857142858,V1_window
320,320,9,0.6203640927988,0.07142857142857142,0.7129464285714285,V1_window
320,320,10,0.6199743261829901,0.07142857142857142,0.7189732142857144,V1_window
320,320,11,0.6204135647493012,0.07142857142857142,0.7125,V1_window
320,320,12,0.6123869812005205,0.07142857142857142,0.6966517857142858,V1_window
320,320,13,0.6229226226137126,0.07142857142857142,0.6988839285714284,V1_window
320,320,14,0.6222712746558718,0.07142857142857142,0.7006696428571428,V1_window
320,320,15,0.6299963359596988,0.0,0.7051339285714286,V1_window
320,320,16,0.6043243429893044,0.21428571428571427,0.725,V1_window
320,320,17,0.6273596951706255,0.14285714285714285,0.7321428571428573,V1_window
320,320,18,0.6086121897118785,0.07142857142857142,0.7160714285714286,V1_window
320,320,19,0.6367729871560873,0.0,0.7279017857142857,V1_window
320,320,20,0.6243602789557738,0.07142857142857142,0.6852678571428571,V1_window
320,320,21,0.6249801309317284,0.07142857142857142,0.7024553571428571,V1_window
320,320,22,0.6291004384612068,0.07142857142857142,0.7149553571428573,V1_window
320,320,23,0.6189804413791047,0.07142857142857142,0.7031250000000001,V1_window
320,320,24,0.6242139207949885,0.07142857142857142,0.6839285714285716,V1_window
320,320,25,0.6232221331681754,0.07142857142857142,0.7198660714285714,V1_window
320,320,26,0.6115901027412177,0.07142857142857142,0.7020089285714286,V1_window
320,320,27,0.6233637641864748,0.0,0.7116071428571428,V1_window
320,320,28,0.6295252626476273,0.0,0.7064732142857144,V1_window
320,320,29,0.5991406693223632,0.07142857142857142,0.6676339285714287,V1_window
320,320,30,0.6275500969474306,0.0,0.7118303571428573,V1_window
320,320,31,0.6178294571004178,0.07142857142857142,0.7020089285714286,V1_window
320,320,32,0.6228212331947269,0.07142857142857142,0.7401785714285714,V1_window
