dataset,condition,held_out,detector,k_bearings,n_train,test_fp
XJTU-SY,40Hz10kN,Bearing3_3,B_mahalanobis,4,20,0.0
XJTU-SY,40Hz10kN,Bearing3_3,A_rms_3sigma,4,20,0.0
XJTU-SY,40Hz10kN,Bearing3_3,B_mahalanobis,4,20,0.02702702702702703
XJTU-SY,40Hz10kN,Bearing3_3,A_rms_3sigma,4,20,0.0
XJTU-SY,40Hz10kN,Bearing3_3,B_mahalanobis,4,20,0.0
XJTU-SY,40Hz10kN,Bearing3_3,A_rms_3sigma,4,20,0.0
XJTU-SY,40Hz10kN,Bearing3_3,B_mahalanobis,4,20,0.02702702702702703
XJTU-SY,40Hz10kN,Bearing3_3,A_rms_3sigma,4,20,0.0
XJTU-SY,40Hz10kN,Bearing3_3,B_mahalanobis,4,20,0.0
XJTU-SY,40Hz10kN,Bearing3_3,A_rms_3sigma,4,20,0.0
XJTU-SY,40Hz10kN,Bearing3_3,B_mahalanobis,4,20,0.0
XJTU-SY,40Hz10kN,Bearing3_3,A_rms_3sigma,4,20,0.0
XJTU-SY,40Hz10kN,Bearing3_3,B_mahalanobis,4,20,0.0
XJTU-SY,40Hz10kN,Bearing3_3,A_rms_3sigma,4,20,0.0
XJTU-SY,40Hz10kN,Bearing3_3,B_mahalanobis,4,20,0.0
XJTU-SY,40Hz10kN,Bearing3_3,A_rms_3sigma,4,20,0.0
XJTU-SY,40Hz10kN,Bearing3_3,B_mahalanobis,4,20,0.0
XJTU-SY,40Hz10kN,Bearing3_3,A_rms_3sigma,4,20,0.0
XJTU-SY,40Hz10kN,Bearing3_3,B_mahalanobis,4,20,0.0
XJTU-SY,40Hz10kN,Bearing3_3,A_rms_3sigma,4,20,0.0
XJTU-SY,40Hz10kN,Bearing3_3,B_mahalanobis,4,20,0.0
XJTU-SY,40Hz10kN,Bearing3_3,A_rms_3sigma,4,20,0.0
XJTU-SY,40Hz10kN,Bearing3_3,B_mahalanobis,4,20,0.0
XJTU-SY,40Hz10kN,Bearing3_3,A_rms_3sigma,4,20,0.0
XJTU-SY,40Hz10kN,Bearing3_3,B_mahalanobis,4,20,0.0
XJTU-SY,40Hz10kN,Bearing3_3,A_rms_3sigma,4,20,0.0
XJTU-SY,40Hz10kN,Bearing3_3,B_mahalanobis,4,20,0.0
XJTU-SY,40Hz10kN,Bearing3_3,A_rms_3sigma,4,20,0.0
XJTU-SY,40Hz10kN,Bearing3_3,B_mahalanobis,4,20,0.0
XJTU-SY,40Hz10kN,Bearing3_3,A_rms_3sigma,4,20,0.0
XJTU-SY,40Hz10kN,Bearing3_3,B_mahalanobis,4,20,0.0
XJTU-SY,40Hz10kN,Bearing3_3,A_rms_3sigma,4,20,0.0
XJTU-SY,40Hz10kN,Bearing3_3,B_mahalanobis,4,20,0.0
XJTU-SY,40Hz10kN,Bearing3_3,A_rms_3sigma,4,20,0.0
XJTU-SY,40Hz10kN,Bearing3_3,B_mahalanobis,4,20,0.02702702702702703
XJTU-SY,40Hz10kN,Bearing3_3,A_rms_3sigma,4,20,0.0
XJTU-SY,40Hz10kN,Bearing3_3,B_mahalanobis,4,20,0.02702702702702703
XJTU-SY,40Hz10kN,Bearing3_3,A_rms_3sigma,4,20,0.0
XJTU-SY,40Hz10kN,Bearing3_3,B_mahalanobis,4,20,0.0
XJTU-SY,40Hz10kN,Bearing3_3,A_rms_3sigma,4,20,0.0
XJTU-SY,40Hz10kN,Bearing3_3,B_mahalanobis,4,20,0.02702702702702703
XJTU-SY,40Hz10kN,Bearing3_3,A_rms_3sigma,4,20,0.0
XJTU-SY,40Hz10kN,Bearing3_3,B_mahalanobis,4,20,0.10810810810810811
XJTU-SY,40Hz10kN,Bearing3_3,A_rms_3sigma,4,20,0.0
XJTU-SY,40Hz10kN,Bearing3_3,B_mahalanobis,4,20,0.0
XJTU-SY,40Hz10kN,Bearing3_3,A_rms_3sigma,4,20,0.0
XJTU-SY,40Hz10kN,Bearing3_3,B_mahalanobis,4,20,0.05405405405405406
XJTU-SY,40Hz10kN,Bearing3_3,A_rms_3sigma,4,20,0.0
XJTU-SY,40Hz10kN,Bearing3_3,B_mahalanobis,4,20,0.0
XJTU-SY,40Hz10kN,Bearing3_3,A_rms_3sigma,4,20,0.0
XJTU-SY,40Hz10kN,Bearing3_3,B_mahalanobis,4,20,0.0
XJTU-SY,40Hz10kN,Bearing3_3,A_rms_3sigma,4,20,0.0
XJTU-SY,40Hz10kN,Bearing3_3,B_mahalanobis,4,20,0.02702702702702703
XJTU-SY,40Hz10kN,Bearing3_3,A_rms_3sigma,4,20,0.0
XJTU-SY,40Hz10kN,Bearing3_3,B_mahalanobis,4,20,0.0
XJTU-SY,40Hz10kN,Bearing3_3,A_rms_3sigma,4,20,0.0
XJTU-SY,40Hz10kN,Bearing3_3,B_mahalanobis,4,20,0.0
XJTU-SY,40Hz10kN,Bearing3_3,A_rms_3sigma,4,20,0.0
XJTU-SY,40Hz10kN,Bearing3_3,B_mahalanobis,4,20,0.0
XJTU-SY,40Hz10kN,Bearing3_3,A_rms_3sigma,4,20,0.0
XJTU-SY,40Hz10kN,Bearing3_3,B_mahalanobis,4,20,0.0
XJTU-SY,40Hz10kN,Bearing3_3,A_rms_3sigma,4,20,0.0
XJTU-SY,40Hz10kN,Bearing3_3,B_mahalanobis,4,20,0.0
XJTU-SY,40Hz10kN,Bearing3_3,A_rms_3sigma,4,20,0.0
XJTU-SY,40Hz10kN,Bearing3_3,B_mahalanobis,4,20,0.0
XJTU-SY,40Hz10kN,Bearing3_3,A_rms_3sigma,4,20,0.0
XJTU-SY,40Hz10kN,Bearing3_3,B_mahalanobis,4,20,0.0
XJTU-SY,40Hz10kN,Bearing3_3,A_rms_3sigma,4,20,0.0
XJTU-SY,40Hz10kN,Bearing3_3,B_mahalanobis,4,20,0.0
XJTU-SY,40Hz10kN,Bearing3_3,A_rms_3sigma,4,20,0.0
XJTU-SY,40Hz10kN,Bearing3_3,B_mahalanobis,4,20,0.0
XJTU-SY,40Hz10kN,Bearing3_3,A_rms_3sigma,4,20,0.0
XJTU-SY,40Hz10kN,Bearing3_3,B_mahalanobis,4,20,0.0
XJTU-SY,40Hz10kN,Bearing3_3,A_rms_3sigma,4,20,0.0
XJTU-SY,40Hz10kN,Bearing3_3,B_mahalanobis,4,20,0.0
XJTU-SY,40Hz10kN,Bearing3_3,A_rms_3sigma,4,20,0.0
XJTU-SY,40Hz10kN,Bearing3_3,B_mahalanobis,4,20,0.0
XJTU-SY,40Hz10kN,Bearing3_3,A_rms_3sigma,4,20,0.0
XJTU-SY,40Hz10kN,Bearing3_3,B_mahalanobis,4,20,0.0
XJTU-SY,40Hz10kN,Bearing3_3,A_rms_3sigma,4,20,0.0
XJTU-SY,40Hz10kN,Bearing3_3,B_mahalanobis,4,20,0.0
XJTU-SY,40Hz10kN,Bearing3_3,A_rms_3sigma,4,20,0.0
XJTU-SY,40Hz10kN,Bearing3_3,B_mahalanobis,4,20,0.0
XJTU-SY,40Hz10kN,Bearing3_3,A_rms_3sigma,4,20,0.0
XJTU-SY,40Hz10kN,Bearing3_3,B_mahalanobis,4,20,0.0
XJTU-SY,40Hz10kN,Bearing3_3,A_rms_3sigma,4,20,0.0
XJTU-SY,40Hz10kN,Bearing3_3,B_mahalanobis,4,20,0.0
XJTU-SY,40Hz10kN,Bearing3_3,A_rms_3sigma,4,20,0.0
XJTU-SY,40Hz10kN,Bearing3_3,B_mahalanobis,4,20,0.0
XJTU-SY,40Hz10kN,Bearing3_3,A_rms_3sigma,4,20,0.0
XJTU-SY,40Hz10kN,Bearing3_3,B_mahalanobis,4,20,0.0
XJTU-SY,40Hz10kN,Bearing3_3,A_rms_3sigma,4,20,0.0
XJTU-SY,40Hz10kN,Bearing3_3,B_mahalanobis,4,20,0.0
XJTU-SY,40Hz10kN,Bearing3_3,A_rms_3sigma,4,20,0.0
XJTU-SY,40Hz10kN,Bearing3_3,B_mahalanobis,4,20,0.0
XJTU-SY,40Hz10kN,Bearing3_3,A_rms_3sigma,4,20,0.0
XJTU-SY,40Hz10kN,Bearing3_3,B_mahalanobis,4,20,0.0
XJTU-SY,40Hz10kN,Bearing3_4,A_rms_3sigma,1,20,0.8
XJTU-SY,40Hz10kN,Bearing3_4,B_mahalanobis,1,20,1.0
XJTU-SY,40Hz10kN,Bearing3_4,A_rms_3sigma,1,20,0.0
XJTU-SY,40Hz10kN,Bearing3_4,B_mahalanobis,1,20,1.0
XJTU-SY,40Hz10kN,Bearing3_4,A_rms_3sigma,1,20,0.0
XJTU-SY,40Hz10kN,Bearing3_4,B_mahalanobis,1,20,1.0
XJTU-SY,40Hz10kN,Bearing3_4,A_rms_3sigma,1,20,0.8333333333333334
XJTU-SY,40Hz10kN,Bearing3_4,B_mahalanobis,1,20,1.0
XJTU-SY,40Hz10kN,Bearing3_4,A_rms_3sigma,1,20,0.0
XJTU-SY,40Hz10kN,Bearing3_4,B_mahalanobis,1,20,0.8333333333333334
XJTU-SY,40Hz10kN,Bearing3_4,A_rms_3sigma,1,20,0.0
XJTU-SY,40Hz10kN,Bearing3_4,B_mahalanobis,1,20,1.0
XJTU-SY,40Hz10kN,Bearing3_4,A_rms_3sigma,1,20,0.5666666666666667
XJTU-SY,40Hz10kN,Bearing3_4,B_mahalanobis,1,20,1.0
XJTU-SY,40Hz10kN,Bearing3_4,A_rms_3sigma,1,20,0.0
XJTU-SY,40Hz10kN,Bearing3_4,B_mahalanobis,1,20,1.0
XJTU-SY,40Hz10kN,Bearing3_4,A_rms_3sigma,1,20,0.0
XJTU-SY,40Hz10kN,Bearing3_4,B_mahalanobis,1,20,1.0
XJTU-SY,40Hz10kN,Bearing3_4,A_rms_3sigma,1,20,0.0
XJTU-SY,40Hz10kN,Bearing3_4,B_mahalanobis,1,20,1.0
XJTU-SY,40Hz10kN,Bearing3_4,A_rms_3sigma,1,20,0.6833333333333333
XJTU-SY,40Hz10kN,Bearing3_4,B_mahalanobis,1,20,1.0
XJTU-SY,40Hz10kN,Bearing3_4,A_rms_3sigma,1,20,0.0
XJTU-SY,40Hz10kN,Bearing3_4,B_mahalanobis,1,20,1.0
XJTU-SY,40Hz10kN,Bearing3_4,A_rms_3sigma,1,20,0.0
XJTU-SY,40Hz10kN,Bearing3_4,B_mahalanobis,1,20,0.8333333333333334
XJTU-SY,40Hz10kN,Bearing3_4,A_rms_3sigma,1,20,0.0
XJTU-SY,40Hz10kN,Bearing3_4,B_mahalanobis,1,20,0.8333333333333334
XJTU-SY,40Hz10kN,Bearing3_4,A_rms_3sigma,1,20,0.5166666666666667
XJTU-SY,40Hz10kN,Bearing3_4,B_mahalanobis,1,20,1.0
XJTU-SY,40Hz10kN,Bearing3_4,A_rms_3sigma,1,20,0.8333333333333334
XJTU-SY,40Hz10kN,Bearing3_4,B_mahalanobis,1,20,1.0
XJTU-SY,40Hz10kN,Bearing3_4,A_rms_3sigma,1,20,0.0
XJTU-SY,40Hz10kN,Bearing3_4,B_mahalanobis,1,20,0.8333333333333334
XJTU-SY,40Hz10kN,Bearing3_4,A_rms_3sigma,1,20,0.0
XJTU-SY,40Hz10kN,Bearing3_4,B_mahalanobis,1,20,0.8333333333333334
XJTU-SY,40Hz10kN,Bearing3_4,A_rms_3sigma,1,20,0.65
XJTU-SY,40Hz10kN,Bearing3_4,B_mahalanobis,1,20,1.0
XJTU-SY,40Hz10kN,Bearing3_4,A_rms_3sigma,1,20,0.0
XJTU-SY,40Hz10kN,Bearing3_4,B_mahalanobis,1,20,1.0
XJTU-SY,40Hz10kN,Bearing3_4,A_rms_3sigma,1,20,0.0
XJTU-SY,40Hz10kN,Bearing3_4,B_mahalanobis,1,20,1.0
XJTU-SY,40Hz10kN,Bearing3_4,A_rms_3sigma,1,20,0.0
XJTU-SY,40Hz10kN,Bearing3_4,B_mahalanobis,1,20,0.8333333333333334
XJTU-SY,40Hz10kN,Bearing3_4,A_rms_3sigma,1,20,0.0
XJTU-SY,40Hz10kN,Bearing3_4,B_mahalanobis,1,20,1.0
XJTU-SY,40Hz10kN,Bearing3_4,A_rms_3sigma,1,20,0.0
XJTU-SY,40Hz10kN,Bearing3_4,B_mahalanobis,1,20,1.0
XJTU-SY,40Hz10kN,Bearing3_4,A_rms_3sigma,1,20,0.0
XJTU-SY,40Hz10kN,Bearing3_4,B_mahalanobis,1,20,1.0
XJTU-SY,40Hz10kN,Bearing3_4,A_rms_3sigma,1,20,0.0
XJTU-SY,40Hz10kN,Bearing3_4,B_mahalanobis,1,20,1.0
XJTU-SY,40Hz10kN,Bearing3_4,A_rms_3sigma,1,20,0.0
XJTU-SY,40Hz10kN,Bearing3_4,B_mahalanobis,1,20,1.0
XJTU-SY,40Hz10kN,Bearing3_4,A_rms_3sigma,1,20,0.0
XJTU-SY,40Hz10kN,Bearing3_4,B_mahalanobis,1,20,1.0
XJTU-SY,40Hz10kN,Bearing3_4,A_rms_3sigma,1,20,0.0
XJTU-SY,40Hz10kN,Bearing3_4,B_mahalanobis,1,20,1.0
XJTU-SY,40Hz10kN,Bearing3_4,A_rms_3sigma,1,20,0.0
XJTU-SY,40Hz10kN,Bearing3_4,B_mahalanobis,1,20,1.0
XJTU-SY,40Hz10kN,Bearing3_4,A_rms_3sigma,1,20,0.0
XJTU-SY,40Hz10kN,Bearing3_4,B_mahalanobis,1,20,1.0
XJTU-SY,40Hz10kN,Bearing3_4,A_rms_3sigma,1,20,0.0
XJTU-SY,40Hz10kN,Bearing3_4,B_mahalanobis,1,20,1.0
XJTU-SY,40Hz10kN,Bearing3_4,A_rms_3sigma,1,20,0.0
XJTU-SY,40Hz10kN,Bearing3_4,B_mahalanobis,1,20,1.0
XJTU-SY,40Hz10kN,Bearing3_4,A_rms_3sigma,1,20,0.0
XJTU-SY,40Hz10kN,Bearing3_4,B_mahalanobis,1,20,1.0
XJTU-SY,40Hz10kN,Bearing3_4,A_rms_3sigma,1,20,0.0
XJTU-SY,40Hz10kN,Bearing3_4,B_mahalanobis,1,20,1.0
XJTU-SY,40Hz10kN,Bearing3_4,A_rms_3sigma,1,20,0.0
XJTU-SY,40Hz10kN,Bearing3_4,B_mahalanobis,1,20,1.0
XJTU-SY,40Hz10kN,Bearing3_4,A_rms_3sigma,1,20,0.0
XJTU-SY,40Hz10kN,Bearing3_4,B_mahalanobis,1,20,1.0
XJTU-SY,40Hz10kN,Bearing3_4,A_rms_3sigma,1,20,0.0
XJTU-SY,40Hz10kN,Bearing3_4,B_mahalanobis,1,20,0.8333333333333334
XJTU-SY,40Hz10kN,Bearing3_4,A_rms_3sigma,1,20,0.5333333333333333
XJTU-SY,40Hz10kN,Bearing3_4,B_mahalanobis,1,20,1.0
XJTU-SY,40Hz10kN,Bearing3_4,A_rms_3sigma,1,20,0.0
XJTU-SY,40Hz10kN,Bearing3_4,B_mahalanobis,1,20,0.8333333333333334
XJTU-SY,40Hz10kN,Bearing3_4,A_rms_3sigma,1,20,0.0
XJTU-SY,40Hz10kN,Bearing3_4,B_mahalanobis,1,20,1.0
XJTU-SY,40Hz10kN,Bearing3_4,A_rms_3sigma,1,20,0.0
XJTU-SY,40Hz10kN,Bearing3_4,B_mahalanobis,1,20,1.0
XJTU-SY,40Hz10kN,Bearing3_4,A_rms_3sigma,1,20,0.0
XJTU-SY,40Hz10kN,Bearing3_4,B_mahalanobis,1,20,0.8333333333333334
XJTU-SY,40Hz10kN,Bearing3_4,A_rms_3sigma,1,20,0.0
XJTU-SY,40Hz10kN,Bearing3_4,B_mahalanobis,1,20,0.8333333333333334
XJTU-SY,40Hz10kN,Bearing3_4,A_rms_3sigma,1,20,0.0
XJTU-SY,40Hz10kN,Bearing3_4,B_mahalanobis,1,20,1.0
XJTU-SY,40Hz10kN,Bearing3_4,A_rms_3sigma,1,20,0.0
XJTU-SY,40Hz10kN,Bearing3_4,B_mahalanobis,1,20,1.0
XJTU-SY,40Hz10kN,Bearing3_4,A_rms_3sigma,1,20,0.65
XJTU-SY,40Hz10kN,Bearing3_4,B_mahalanobis,1,20,1.0
XJTU-SY,40Hz10kN,Bearing3_4,A_rms_3sigma,1,20,0.0
XJTU-SY,40Hz10kN,Bearing3_4,B_mahalanobis,1,20,1.0
XJTU-SY,40Hz10kN,Bearing3_4,A_rms_3sigma,1,20,0.0
XJTU-SY,40Hz10kN,Bearing3_4,B_mahalanobis,1,20,1.0
XJTU-SY,40Hz10kN,Bearing3_4,A_rms_3sigma,1,20,0.0
XJTU-SY,40Hz10kN,Bearing3_4,B_mahalanobis,1,20,1.0
XJTU-SY,40Hz10kN,Bearing3_4,A_rms_3sigma,2,20,0.0
XJTU-SY,40Hz10kN,Bearing3_4,B_mahalanobis,2,20,1.0
XJTU-SY,40Hz10kN,Bearing3_4,A_rms_3sigma,2,20,0.0
XJTU-SY,40Hz10kN,Bearing3_4,B_mahalanobis,2,20,1.0
XJTU-SY,40Hz10kN,Bearing3_4,A_rms_3sigma,2,20,0.0
XJTU-SY,40Hz10kN,Bearing3_4,B_mahalanobis,2,20,0.9666666666666667
XJTU-SY,40Hz10kN,Bearing3_4,A_rms_3sigma,2,20,0.0
XJTU-SY,40Hz10kN,Bearing3_4,B_mahalanobis,2,20,0.38333333333333336
XJTU-SY,40Hz10kN,Bearing3_4,A_rms_3sigma,2,20,0.0
XJTU-SY,40Hz10kN,Bearing3_4,B_mahalanobis,2,20,0.9666666666666667
XJTU-SY,40Hz10kN,Bearing3_4,A_rms_3sigma,2,20,0.0
XJTU-SY,40Hz10kN,Bearing3_4,B_mahalanobis,2,20,1.0
XJTU-SY,40Hz10kN,Bearing3_4,A_rms_3sigma,2,20,0.0
XJTU-SY,40Hz10kN,Bearing3_4,B_mahalanobis,2,20,0.95
XJTU-SY,40Hz10kN,Bearing3_4,A_rms_3sigma,2,20,0.0
XJTU-SY,40Hz10kN,Bearing3_4,B_mahalanobis,2,20,1.0
XJTU-SY,40Hz10kN,Bearing3_4,A_rms_3sigma,2,20,0.0
XJTU-SY,40Hz10kN,Bearing3_4,B_mahalanobis,2,20,0.3333333333333333
XJTU-SY,40Hz10kN,Bearing3_4,A_rms_3sigma,2,20,0.0
XJTU-SY,40Hz10kN,Bearing3_4,B_mahalanobis,2,20,1.0
XJTU-SY,40Hz10kN,Bearing3_4,A_rms_3sigma,2,20,0.0
XJTU-SY,40Hz10kN,Bearing3_4,B_mahalanobis,2,20,0.95
XJTU-SY,40Hz10kN,Bearing3_4,A_rms_3sigma,2,20,0.0
XJTU-SY,40Hz10kN,Bearing3_4,B_mahalanobis,2,20,0.9666666666666667
XJTU-SY,40Hz10kN,Bearing3_4,A_rms_3sigma,2,20,0.0
XJTU-SY,40Hz10kN,Bearing3_4,B_mahalanobis,2,20,1.0
XJTU-SY,40Hz10kN,Bearing3_4,A_rms_3sigma,2,20,0.0
XJTU-SY,40Hz10kN,Bearing3_4,B_mahalanobis,2,20,1.0
XJTU-SY,40Hz10kN,Bearing3_4,A_rms_3sigma,2,20,0.0
XJTU-SY,40Hz10kN,Bearing3_4,B_mahalanobis,2,20,0.8833333333333333
XJTU-SY,40Hz10kN,Bearing3_4,A_rms_3sigma,2,20,0.0
XJTU-SY,40Hz10kN,Bearing3_4,B_mahalanobis,2,20,0.8666666666666667
XJTU-SY,40Hz10kN,Bearing3_4,A_rms_3sigma,2,20,0.0
XJTU-SY,40Hz10kN,Bearing3_4,B_mahalanobis,2,20,0.3333333333333333
XJTU-SY,40Hz10kN,Bearing3_4,A_rms_3sigma,2,20,0.0
XJTU-SY,40Hz10kN,Bearing3_4,B_mahalanobis,2,20,0.95
XJTU-SY,40Hz10kN,Bearing3_4,A_rms_3sigma,2,20,0.0
XJTU-SY,40Hz10kN,Bearing3_4,B_mahalanobis,2,20,1.0
XJTU-SY,40Hz10kN,Bearing3_4,A_rms_3sigma,2,20,0.0
XJTU-SY,40Hz10kN,Bearing3_4,B_mahalanobis,2,20,1.0
XJTU-SY,40Hz10kN,Bearing3_4,A_rms_3sigma,2,20,0.0
XJTU-SY,40Hz10kN,Bearing3_4,B_mahalanobis,2,20,1.0
XJTU-SY,40Hz10kN,Bearing3_4,A_rms_3sigma,2,20,0.0
XJTU-SY,40Hz10kN,Bearing3_4,B_mahalanobis,2,20,1.0
XJTU-SY,40Hz10kN,Bearing3_4,A_rms_3sigma,2,20,0.0
XJTU-SY,40Hz10kN,Bearing3_4,B_mahalanobis,2,20,1.0
XJTU-SY,40Hz10kN,Bearing3_4,A_rms_3sigma,2,20,0.0
XJTU-SY,40Hz10kN,Bearing3_4,B_mahalanobis,2,20,1.0
XJTU-SY,40Hz10kN,Bearing3_4,A_rms_3sigma,2,20,0.0
XJTU-SY,40Hz10kN,Bearing3_4,B_mahalanobis,2,20,0.9666666666666667
XJTU-SY,40Hz10kN,Bearing3_4,A_rms_3sigma,2,20,0.0
XJTU-SY,40Hz10kN,Bearing3_4,B_mahalanobis,2,20,0.9833333333333333
XJTU-SY,40Hz10kN,Bearing3_4,A_rms_3sigma,2,20,0.0
XJTU-SY,40Hz10kN,Bearing3_4,B_mahalanobis,2,20,1.0
XJTU-SY,40Hz10kN,Bearing3_4,A_rms_3sigma,2,20,0.0
XJTU-SY,40Hz10kN,Bearing3_4,B_mahalanobis,2,20,1.0
XJTU-SY,40Hz10kN,Bearing3_4,A_rms_3sigma,2,20,0.0
XJTU-SY,40Hz10kN,Bearing3_4,B_mahalanobis,2,20,0.9666666666666667
XJTU-SY,40Hz10kN,Bearing3_4,A_rms_3sigma,2,20,0.0
XJTU-SY,40Hz10kN,Bearing3_4,B_mahalanobis,2,20,1.0
XJTU-SY,40Hz10kN,Bearing3_4,A_rms_3sigma,2,20,0.0
XJTU-SY,40Hz10kN,Bearing3_4,B_mahalanobis,2,20,0.95
XJTU-SY,40Hz10kN,Bearing3_4,A_rms_3sigma,2,20,0.0
XJTU-SY,40Hz10kN,Bearing3_4,B_mahalanobis,2,20,1.0
XJTU-SY,40Hz10kN,Bearing3_4,A_rms_3sigma,2,20,0.0
XJTU-SY,40Hz10kN,Bearing3_4,B_mahalanobis,2,20,0.9666666666666667
XJTU-SY,40Hz10kN,Bearing3_4,A_rms_3sigma,2,20,0.0
XJTU-SY,40Hz10kN,Bearing3_4,B_mahalanobis,2,20,1.0
XJTU-SY,40Hz10kN,Bearing3_4,A_rms_3sigma,2,20,0.0
XJTU-SY,40Hz10kN,Bearing3_4,B_mahalanobis,2,20,1.0
XJTU-SY,40Hz10kN,Bearing3_4,A_rms_3sigma,2,20,0.0
XJTU-SY,40Hz10kN,Bearing3_4,B_mahalanobis,2,20,1.0
XJTU-SY,40Hz10kN,Bearing3_4,A_rms_3sigma,2,20,0.0
XJTU-SY,40Hz10kN,Bearing3_4,B_mahalanobis,2,20,0.55
XJTU-SY,40Hz10kN,Bearing3_4,A_rms_3sigma,2,20,0.0
XJTU-SY,40Hz10kN,Bearing3_4,B_mahalanobis,2,20,0.9333333333333333
XJTU-SY,40Hz10kN,Bearing3_4,A_rms_3sigma,2,20,0.0
XJTU-SY,40Hz10kN,Bearing3_4,B_mahalanobis,2,20,0.95
XJTU-SY,40Hz10kN,Bearing3_4,A_rms_3sigma,2,20,0.0
XJTU-SY,40Hz10kN,Bearing3_4,B_mahalanobis,2,20,1.0
XJTU-SY,40Hz10kN,Bearing3_4,A_rms_3sigma,2,20,0.0
XJTU-SY,40Hz10kN,Bearing3_4,B_mahalanobis,2,20,1.0
XJTU-SY,40Hz10kN,Bearing3_4,A_rms_3sigma,2,20,0.0
XJTU-SY,40Hz10kN,Bearing3_4,B_mahalanobis,2,20,1.0
XJTU-SY,40Hz10kN,Bearing3_4,A_rms_3sigma,2,20,0.0
XJTU-SY,40Hz10kN,Bearing3_4,B_mahalanobis,2,20,1.0
XJTU-SY,40Hz10kN,Bearing3_4,A_rms_3sigma,2,20,0.0
XJTU-SY,40Hz10kN,Bearing3_4,B_mahalanobis,2,20,0.9666666666666667
XJTU-SY,40Hz10kN,Bearing3_4,A_rms_3sigma,2,20,0.0
XJTU-SY,40Hz10kN,Bearing3_4,B_mahalanobis,2,20,0.9166666666666666
XJTU-SY,40Hz10kN,Bearing3_4,A_rms_3sigma,2,20,0.0
XJTU-SY,40Hz10kN,Bearing3_4,B_mahalanobis,2,20,0.21666666666666667
XJTU-SY,40Hz10kN,Bearing3_4,A_rms_3sigma,2,20,0.0
XJTU-SY,40Hz10kN,Bearing3_4,B_mahalanobis,2,20,1.0
XJTU-SY,40Hz10kN,Bearing3_4,A_rms_3sigma,2,20,0.0
XJTU-SY,40Hz10kN,Bearing3_4,B_mahalanobis,2,20,0.9666666666666667
XJTU-SY,40Hz10kN,Bearing3_4,A_rms_3sigma,2,20,0.0
XJTU-SY,40Hz10kN,Bearing3_4,B_mahalanobis,2,20,0.9166666666666666
XJTU-SY,40Hz10kN,Bearing3_4,A_rms_3sigma,2,20,0.0
XJTU-SY,40Hz10kN,Bearing3_4,B_mahalanobis,2,20,0.35
XJTU-SY,40Hz10kN,Bearing3_4,A_rms_3sigma,3,18,0.0
XJTU-SY,40Hz10kN,Bearing3_4,B_mahalanobis,3,18,1.0
XJTU-SY,40Hz10kN,Bearing3_4,A_rms_3sigma,3,18,0.0
XJTU-SY,40Hz10kN,Bearing3_4,B_mahalanobis,3,18,0.95
XJTU-SY,40Hz10kN,Bearing3_4,A_rms_3sigma,3,18,0.0
XJTU-SY,40Hz10kN,Bearing3_4,B_mahalanobis,3,18,0.9833333333333333
XJTU-SY,40Hz10kN,Bearing3_4,A_rms_3sigma,3,18,0.0
XJTU-SY,40Hz10kN,Bearing3_4,B_mahalanobis,3,18,0.5166666666666667
XJTU-SY,40Hz10kN,Bearing3_4,A_rms_3sigma,3,18,0.0
XJTU-SY,40Hz10kN,Bearing3_4,B_mahalanobis,3,18,0.08333333333333333
XJTU-SY,40Hz10kN,Bearing3_4,A_rms_3sigma,3,18,0.0
XJTU-SY,40Hz10kN,Bearing3_4,B_mahalanobis,3,18,0.3
XJTU-SY,40Hz10kN,Bearing3_4,A_rms_3sigma,3,18,0.0
XJTU-SY,40Hz10kN,Bearing3_4,B_mahalanobis,3,18,0.5166666666666667
XJTU-SY,40Hz10kN,Bearing3_4,A_rms_3sigma,3,18,0.0
XJTU-SY,40Hz10kN,Bearing3_4,B_mahalanobis,3,18,0.95
XJTU-SY,40Hz10kN,Bearing3_4,A_rms_3sigma,3,18,0.0
XJTU-SY,40Hz10kN,Bearing3_4,B_mahalanobis,3,18,0.8
XJTU-SY,40Hz10kN,Bearing3_4,A_rms_3sigma,3,18,0.0
XJTU-SY,40Hz10kN,Bearing3_4,B_mahalanobis,3,18,0.7666666666666667
XJTU-SY,40Hz10kN,Bearing3_4,A_rms_3sigma,3,18,0.0
XJTU-SY,40Hz10kN,Bearing3_4,B_mahalanobis,3,18,1.0
XJTU-SY,40Hz10kN,Bearing3_4,A_rms_3sigma,3,18,0.0
XJTU-SY,40Hz10kN,Bearing3_4,B_mahalanobis,3,18,1.0
XJTU-SY,40Hz10kN,Bearing3_4,A_rms_3sigma,3,18,0.0
XJTU-SY,40Hz10kN,Bearing3_4,B_mahalanobis,3,18,0.85
XJTU-SY,40Hz10kN,Bearing3_4,A_rms_3sigma,3,18,0.0
XJTU-SY,40Hz10kN,Bearing3_4,B_mahalanobis,3,18,1.0
XJTU-SY,40Hz10kN,Bearing3_4,A_rms_3sigma,3,18,0.0
XJTU-SY,40Hz10kN,Bearing3_4,B_mahalanobis,3,18,0.9333333333333333
XJTU-SY,40Hz10kN,Bearing3_4,A_rms_3sigma,3,18,0.0
XJTU-SY,40Hz10kN,Bearing3_4,B_mahalanobis,3,18,0.16666666666666666
XJTU-SY,40Hz10kN,Bearing3_4,A_rms_3sigma,3,18,0.0
